gene,GSM3601227,GSM3601228,GSM3601229,GSM3601230,GSM3601231,GSM3601232
ENSG00000015592,0.0739,0.0476,0.1299,0.0924,0.0656,0.1206
ENSG00000015676,1.894,1.887,1.8981,1.6894,2.0087,1.3595
ENSG00000016082,0.017,0.0159,0.0445,0.0493,0.0039,0.0048
ENSG00000016391,2.4349,2.1289,2.2036,1.7514,1.5993,1.738
ENSG00000016402,0.017,0.0053,0.0229,0.0146,0.0193,0.0048
ENSG00000016490,0.0057,0.037,0.0229,0.0438,0.0039,0.0241
ENSG00000016602,0.0057,0.0264,0.0076,0.034,0.0039,0.0145
ENSG00000016864,0.3473,0.3466,0.59,0.3425,0.5373,0.4332
ENSG00000017260,0.8405,1.6625,1.7129,1.5369,1.7521,1.4719
ENSG00000017427,1.0975,1.081,1.3364,1.2563,1.0577,1.1461
ENSG00000017483,0.4167,0.5551,1.5056,0.4657,1.0265,0.1604
ENSG00000017797,10.2582,8.656,9.3506,9.7623,7.1619,9.0632
ENSG00000018189,3.1233,3.567,3.4468,3.1596,3.764,2.9346
ENSG00000018236,0.2911,0.3536,0.4075,0.6838,0.3634,0.1646
ENSG00000018280,32.0908,32.5132,34.9006,39.7879,19.3752,37.5783
ENSG00000018408,0.6277,0.591,0.5357,0.8477,0.6243,0.6591
ENSG00000018510,0.5852,0.4919,0.9397,0.7344,0.8446,0.8638
ENSG00000018607,0.0173,0.0159,0.0076,0.0049,0.0039,0.0241
ENSG00000018610,6.5526,6.1159,5.7981,5.9993,3.9541,4.9808
ENSG00000018625,0.3424,0.2114,0.2113,0.3384,0.3127,0.2425
ENSG00000018699,0.471,0.3059,0.3513,0.3593,0.3798,0.4025
ENSG00000018869,0.2102,0.1745,0.2368,0.1508,0.2121,0.2268
ENSG00000019102,0.017,0.0053,0.0535,0.0243,0.0424,0.0241
ENSG00000019144,12.8795,12.2104,9.6672,10.8839,6.9364,9.4102
ENSG00000019169,0.0739,0.037,0.2215,0.1216,0.0116,0.0145
ENSG00000019186,0.0625,0.0264,0.0535,0.0243,0.0347,0.0241
ENSG00000019485,0.2222,0.3349,0.2229,0.1808,0.4295,0.15
ENSG00000019505,0.2393,0.1732,0.2323,0.2243,0.1078,0.1367
ENSG00000019549,0.017,0.0159,0.0229,0.0243,0.0116,0.0241
ENSG00000019582,4.9026,6.7241,5.9258,5.6461,8.3451,5.3284
ENSG00000019991,0.017,0.1745,0.1757,0.1605,0.1735,0.0724
ENSG00000019995,0.744,0.6126,1.4548,0.5776,1.4958,0.6873
ENSG00000020129,0.3466,0.1851,0.1605,0.219,0.351,0.2849
ENSG00000020181,0.0443,0.1216,0.1561,0.141,0.1067,0.064
ENSG00000020219,0.0057,0.0053,0.0076,0.0049,0.0116,0.0048
ENSG00000020256,5.7111,5.4688,5.3321,6.3295,4.63,5.5158
ENSG00000020426,0.0739,0.1534,0.084,0.141,0.1813,0.1496
ENSG00000020577,2.7031,3.5,2.7803,3.2658,2.0799,2.4969
ENSG00000020633,0.98,0.7667,0.9203,1.1527,1.2703,0.9775
ENSG00000020922,6.9,7.3679,7.3664,7.5673,5.87,6.6882
ENSG00000021300,0.1193,0.1745,0.0688,0.0924,0.1967,0.1303
ENSG00000021355,6.111,4.8662,6.2563,4.865,4.4289,4.9397
ENSG00000021461,0.843,0.994,1.0825,0.9752,0.8266,1.0757
ENSG00000021488,0.5496,0.5802,0.5005,0.5151,0.3085,0.6051
ENSG00000021574,13.6345,14.5542,12.055,14.4407,9.4628,12.7825
ENSG00000021645,0.8195,1.2293,1.4941,0.9838,0.8662,1.004
ENSG00000021762,0.1988,0.2803,0.3743,0.4037,0.3972,0.4295
ENSG00000021776,2.3034,2.386,2.61,2.3534,3.1786,2.939
ENSG00000021826,1.0183,1.1662,0.932,0.8178,0.7978,1.0774
ENSG00000021852,0.0284,0.0053,0.0229,0.0243,0.0039,0.0338
ENSG00000022267,0.1743,0.2161,0.2839,0.1859,0.2787,0.1681
ENSG00000022277,0.8404,0.587,0.9855,0.5982,1.0451,0.9314
ENSG00000022355,0.2803,0.243,0.3383,0.1873,0.2028,0.1543
ENSG00000022556,0.7401,0.6971,0.7635,0.8339,0.5712,0.7543
ENSG00000022567,2.8577,1.6024,2.0398,1.7362,2.0169,1.9063
ENSG00000022840,12.7067,12.6649,31.525,10.2188,16.694,9.4377
ENSG00000022976,4.5266,4.4513,4.4669,4.4444,3.7666,4.5345
ENSG00000023041,0.3352,0.1745,0.1146,0.3453,0.4512,0.4392
ENSG00000023171,1.4061,1.4253,0.8277,1.3883,1.3042,1.3149
ENSG00000023191,1.1206,1.3821,0.9744,1.3669,0.8809,1.0599
ENSG00000023228,10.3561,9.9683,9.7725,10.6172,7.6666,9.4224
ENSG00000023287,1.5169,1.2745,2.3148,1.5514,2.094,1.3368
ENSG00000023318,0.5624,0.3755,0.5424,0.3745,0.698,0.4295
ENSG00000023330,0.1648,0.1216,0.2979,0.2091,0.4049,0.2847
ENSG00000023445,4.4957,4.5339,4.761,3.2665,5.7224,3.4155
ENSG00000023516,1.4716,1.3169,1.3392,1.2265,2.2621,1.4962
ENSG00000023572,3.9293,4.1145,3.6977,3.6481,3.3203,3.3336
ENSG00000023608,2.9041,3.6044,2.8716,3.0689,2.9648,3.4118
ENSG00000023697,0.0739,0.037,0.0382,0.073,0.1813,0.1882
ENSG00000023734,0.5284,0.3861,1.0466,0.4134,0.8368,0.526
ENSG00000023839,0.5509,0.5473,0.5901,0.5782,0.6493,0.5537
ENSG00000023892,1.2896,1.0947,1.3828,1.2985,1.8935,1.6843
ENSG00000023902,2.2327,1.9831,2.6051,2.884,2.7496,1.6843
ENSG00000023909,1.7555,1.6611,1.7694,1.3656,1.2655,1.4759
ENSG00000024048,9.0851,7.7685,9.343,10.2476,7.8102,7.4285
ENSG00000024422,1.1742,1.4306,1.4738,1.5632,1.303,1.4754
ENSG00000024526,0.0284,0.0476,0.0993,0.0243,0.0039,0.0338
ENSG00000024862,0.1648,0.1428,0.2368,0.1605,0.3047,0.14
ENSG00000025039,1.1775,1.0841,1.1711,1.0467,0.8686,0.97
ENSG00000025156,0.2443,0.1216,0.084,0.0632,0.1813,0.082
ENSG00000025293,5.296,6.4564,5.3522,4.9938,4.4661,4.7271
ENSG00000025423,0.017,0.0053,0.0535,0.0243,0.0116,0.0145
ENSG00000025434,2.1986,2.5966,2.6662,2.9034,2.2637,4.3581
ENSG00000025708,10.6375,8.0707,8.1765,13.1718,6.8281,9.2464
ENSG00000025770,1.8186,1.9277,1.8676,2.1566,1.6376,2.3541
ENSG00000025772,0.0966,0.037,0.0535,0.1021,0.1658,0.0724
ENSG00000025796,3.6527,3.443,3.0708,3.7169,3.4314,3.6195
ENSG00000025800,2.6646,3.055,3.2036,3.2554,3.1847,2.9392
ENSG00000026025,5.2288,6.0472,8.6038,4.2888,6.3736,3.9812
ENSG00000026036,0.3045,0.1053,0.2144,0.1802,0.4808,0.3286
ENSG00000026103,2.5017,1.7067,1.6159,2.1271,1.7971,1.9833
ENSG00000026297,9.7339,7.684,7.8765,5.6366,8.2634,6.1201
ENSG00000026508,3.4712,3.8023,4.4692,3.3508,5.5871,3.3733
ENSG00000026559,1.488,1.9766,1.3694,1.4659,1.0156,1.1455
ENSG00000026652,0.2784,0.1639,0.2521,0.2772,0.3895,0.2365
ENSG00000026751,1.8312,1.8111,1.0081,3.393,1.9171,4.0101
ENSG00000026950,5.3403,5.432,4.7769,7.9817,4.4119,7.2954
ENSG00000027001,0.0511,0.1111,0.084,0.073,0.1427,0.0724
ENSG00000027075,5.186,5.637,4.8964,6.1251,6.4139,7.6517
ENSG00000027644,0.017,0.0687,0.0382,0.0243,0.0116,0.0241
ENSG00000027697,2.335,1.8456,2.2384,2.6116,2.3948,1.6167
ENSG00000027847,0.1079,0.2274,0.3438,0.248,0.2507,0.1496
ENSG00000027869,0.142,0.1534,0.084,0.1216,0.2661,0.2172
ENSG00000028116,0.2115,0.5054,0.6516,0.7528,0.3948,0.4514
ENSG00000028137,14.9228,14.5926,11.0038,14.7417,10.0556,12.2738
ENSG00000028203,2.8439,2.95,2.6482,3.0102,2.5787,3.2513
ENSG00000028277,1.5964,1.7822,1.6731,1.5709,1.7161,1.0665
ENSG00000028310,1.1078,0.6716,1.0619,0.9289,1.3305,1.0086
ENSG00000028528,12.1859,12.1674,11.1925,12.9255,10.9445,12.7099
ENSG00000028839,0.2465,0.3151,0.4433,0.3382,0.5166,0.1688
ENSG00000029153,2.1569,2.0971,1.7889,1.7559,1.34,1.8226
ENSG00000029363,2.7643,2.6946,3.0809,2.6938,4.4737,3.8929
ENSG00000029364,0.5397,0.5976,0.6035,0.3453,0.752,0.6129
ENSG00000029534,1.2227,0.7747,4.2067,0.8857,1.6609,0.7706
ENSG00000029639,1.3841,1.073,0.967,1.0343,0.9414,0.9167
ENSG00000029725,1.0965,0.6505,1.0301,0.9863,1.4767,1.0665
ENSG00000029993,3.8145,1.7404,2.9535,4.0302,0.8658,0.3002
ENSG00000030066,1.8903,1.8757,1.5042,2.065,1.8471,2.0905
ENSG00000030110,0.2897,0.2591,0.1757,0.1119,0.3502,0.1786
ENSG00000030304,0.0057,0.0264,0.0076,0.0146,0.0039,0.0241
ENSG00000030419,0.8238,0.7457,1.0466,0.7052,1.5927,1.7711
ENSG00000030582,1.2328,3.1889,2.4829,2.4268,2.3871,2.0607
ENSG00000031003,1.7409,1.3349,1.821,1.5976,2.4447,1.7131
ENSG00000031081,0.6976,0.7351,0.8604,0.9311,0.6535,0.7572
ENSG00000031691,0.0284,0.0053,0.0076,0.0146,0.0193,0.1013
ENSG00000031698,0.6533,0.4072,0.3438,0.5009,0.8985,0.6901
ENSG00000031823,1.2766,0.921,1.383,1.0294,1.3879,1.2929
ENSG00000032219,1.6192,1.7081,2.0398,1.2402,2.4103,1.2982
ENSG00000032389,0.0852,0.1111,0.191,0.1216,0.1813,0.111
ENSG00000032444,1.0738,1.0312,1.1841,1.1429,1.2611,1.3078
ENSG00000032742,1.2081,1.141,1.2901,1.6135,1.1476,1.3526
ENSG00000033011,1.3591,1.3978,1.3884,1.2815,1.0043,1.2289
ENSG00000033030,4.9822,4.8522,5.1976,5.9007,4.1908,5.1153
ENSG00000033050,2.9472,2.7289,2.2672,2.8972,2.2449,2.6751
ENSG00000033100,0.6874,0.5235,0.4813,0.6857,0.7674,0.4778
ENSG00000033122,0.1193,0.0687,0.0535,0.1994,0.0964,0.1206
ENSG00000033170,20.3486,20.3368,18.9604,21.9175,13.2907,14.6089
ENSG00000033178,2.6748,3.4284,2.9615,3.3792,2.777,3.4229
ENSG00000033327,2.2214,1.2639,2.2384,2.028,2.418,1.5588
ENSG00000033627,5.5435,6.5687,5.98,5.4949,5.285,6.0217
ENSG00000033800,6.6001,5.1233,4.7189,4.8794,4.9832,5.3228
ENSG00000033867,1.6532,1.3697,0.8938,0.997,1.8472,1.3947
ENSG00000034053,0.2643,0.0802,0.2901,0.2004,0.2532,0.2561
ENSG00000034152,2.9827,1.9408,7.7542,2.028,3.5209,1.4526
ENSG00000034239,0.2335,0.0899,0.1604,0.141,0.1504,0.1593
ENSG00000034510,4.028,2.861,4.0261,2.9034,2.1712,1.8097
ENSG00000034533,0.1366,0.0827,0.1512,0.1361,0.2223,0.1786
ENSG00000034677,2.8544,2.5361,2.4076,2.5258,3.1655,2.8511
ENSG00000034693,0.1079,0.1534,0.1146,0.1119,0.2738,0.1689
ENSG00000034713,2.1888,1.8121,3.46,1.713,2.1872,1.9022
ENSG00000034971,0.0057,0.0053,0.0076,0.0146,0.0039,0.0145
ENSG00000035115,4.5189,5.6658,3.6773,4.7578,3.6447,4.1977
ENSG00000035141,0.2024,0.1633,0.1486,0.2411,0.3083,0.2585
ENSG00000035403,1.5399,2.8781,3.4279,1.8261,3.0625,2.7561
ENSG00000035499,0.7289,0.7015,0.4387,0.5016,0.4836,0.6807
ENSG00000035664,9.8199,13.9833,12.1575,12.5901,10.2241,12.5509
ENSG00000035681,0.7215,0.4707,0.7716,0.6079,0.8831,0.6032
ENSG00000035687,0.9352,0.9234,1.2758,0.7635,1.1988,0.9019
ENSG00000035720,0.0398,0.037,0.1604,0.0438,0.1581,0.0531
ENSG00000035862,4.219,3.6277,3.9684,4.1634,2.4825,3.103
ENSG00000035928,4.8452,4.6264,4.2521,4.6271,3.7599,4.6049
ENSG00000036054,0.5397,0.3755,0.3743,0.4037,0.698,0.4874
ENSG00000036257,4.2903,5.8364,4.4836,3.352,3.6024,2.6152
ENSG00000036448,0.1083,0.0228,0.0382,0.0235,0.0077,0.0302
ENSG00000036473,0.0057,0.0053,0.0076,0.0146,0.0039,0.0145
ENSG00000036530,12.3126,20.7991,15.4461,22.1511,7.569,10.6905
ENSG00000036549,3.8567,5.0947,3.4936,4.1467,3.6664,3.6999
ENSG00000036565,0.1036,0.1273,0.0699,0.2174,0.0791,0.1098
ENSG00000036672,0.0398,0.0264,0.1146,0.034,0.0039,0.0434
ENSG00000036828,20.2415,32.9286,18.2047,21.0562,10.9378,22.1904
ENSG00000037042,0.0057,0.0776,0.0229,0.0438,0.0462,0.0434
ENSG00000037241,0.0057,0.0452,0.0289,0.0049,0.0193,0.0475
ENSG00000037280,0.3054,0.1957,0.2628,0.2501,0.2564,0.3455
ENSG00000037474,1.44,1.565,0.8016,1.268,1.282,1.3499
ENSG00000037637,3.2772,3.175,2.8043,3.0216,3.141,3.2477
ENSG00000037749,2.2447,2.7997,1.9974,2.4928,1.5404,2.1182
ENSG00000037757,9.1347,6.2674,4.745,9.3512,6.9328,8.1308
ENSG00000037897,0.017,0.0053,0.0382,0.073,0.0578,0.0627
ENSG00000037965,0.0057,0.0582,0.0382,0.034,0.0193,0.0048
ENSG00000038002,0.0739,0.1428,0.2063,0.141,0.2507,0.1593
ENSG00000038210,0.4261,0.1534,0.2215,0.3495,0.329,0.4178
ENSG00000038219,11.0281,11.2673,11.6209,11.5456,10.1267,10.954
ENSG00000038274,4.3835,4.7878,5.4877,5.0808,3.9957,5.1922
ENSG00000038295,0.0852,0.1005,0.1452,0.1021,0.0347,0.0531
ENSG00000038358,0.4375,0.3332,0.2521,0.4231,0.3972,0.4392
ENSG00000038382,0.4829,0.788,0.7869,0.9524,0.968,0.7114
ENSG00000038427,3.2793,5.6321,6.4861,6.192,10.1789,4.2078
ENSG00000038532,3.2049,3.4737,4.5585,3.9464,3.3818,4.0004
ENSG00000038945,1.3139,1.5822,1.7339,1.4209,1.0435,1.5006
ENSG00000039068,4.3708,5.4826,4.181,4.9522,3.9273,4.2979
ENSG00000039123,2.7665,2.6322,2.1681,2.5453,2.9618,2.6198
ENSG00000039139,0.267,0.1745,0.1757,0.1702,0.0733,0.1206
ENSG00000039319,10.8864,10.7199,10.2751,10.9816,10.0882,10.6418
ENSG00000039523,1.0169,1.0207,0.7869,0.89,1.477,0.9314
ENSG00000039537,0.0284,0.0159,0.0688,0.0535,0.0347,0.0145
ENSG00000039560,0.7764,0.589,0.5474,0.6477,0.5859,0.5102
ENSG00000039600,0.0398,0.0053,0.0382,0.0632,0.027,0.0241
ENSG00000039650,1.9394,1.799,1.8379,2.1518,1.9226,2.6811
ENSG00000039987,1.835,2.1209,1.4091,1.2723,1.4918,1.8842
ENSG00000040199,3.2394,3.8281,3.9443,3.5713,3.5733,4.2475
ENSG00000040275,0.0284,0.0582,0.0382,0.073,0.0887,0.0627
ENSG00000040341,1.9528,1.9938,1.6705,2.2205,2.1277,1.9283
ENSG00000040487,1.0317,1.0671,0.9746,1.2017,0.6352,1.0216
ENSG00000040531,0.7174,0.4675,0.3935,0.5351,0.6042,0.691
ENSG00000040608,0.0511,0.0053,0.0076,0.0243,0.0347,0.0241
ENSG00000040633,0.8806,0.513,0.6646,0.7733,0.59,0.5357
ENSG00000040731,0.132,0.273,0.0853,0.1044,0.1368,0.2004
ENSG00000040933,3.2509,3.3675,3.3627,3.2762,4.5225,4.3953
ENSG00000041353,0.1648,0.3332,0.4049,0.1605,0.3586,0.1979
ENSG00000041357,0.6457,0.6076,0.6733,0.5791,0.8231,0.5941
ENSG00000041515,0.0922,0.0532,0.0231,0.0537,0.0506,0.0437
ENSG00000041802,1.4304,1.9241,2.0276,1.7641,1.5263,1.6178
ENSG00000041880,0.2216,0.6934,0.5883,0.7348,0.3746,0.4885
ENSG00000041982,2.4842,3.3641,3.1889,3.3222,2.3928,3.0644
ENSG00000041988,0.0966,0.0712,0.2541,0.0827,0.1658,0.1303
ENSG00000042062,1.2252,1.0314,1.1789,1.0231,1.0948,1.2725
ENSG00000042088,2.2609,3.0814,1.8955,2.4656,2.1626,1.9133
ENSG00000042286,0.7261,0.9757,0.6816,0.9757,0.7279,0.9309
ENSG00000042304,1.3409,1.1891,1.226,1.2677,0.984,1.1778
ENSG00000042317,0.347,0.9683,0.7589,0.6737,0.247,0.3721
ENSG00000042429,18.0462,18.6319,16.8594,18.0664,14.1205,17.8689
ENSG00000042445,0.8011,0.7351,0.6188,0.6468,0.607,0.6739
ENSG00000042493,0.2443,0.1745,0.3591,0.3453,0.3664,0.2944
ENSG00000042753,0.2784,0.1216,0.6494,0.1508,0.2352,0.14
ENSG00000042781,0.0511,0.0476,0.1452,0.1313,0.0116,0.0241
ENSG00000042813,0.0284,0.0053,0.0076,0.0049,0.0039,0.0048
ENSG00000042832,0.1534,0.2062,0.2521,0.0924,0.1735,0.1206
ENSG00000042980,1.386,1.4485,0.9596,0.9808,1.9819,1.262
ENSG00000043039,0.6435,0.7265,0.5381,0.6499,0.4972,0.4932
ENSG00000043093,0.9773,1.2388,2.7622,1.0949,1.9716,1.0871
ENSG00000043143,2.7569,2.0254,1.5356,2.135,2.5105,2.0028
ENSG00000043355,0.017,0.0053,0.0076,0.0535,0.0039,0.0048
ENSG00000043462,3.0167,2.3004,2.926,2.3004,4.9709,3.827
ENSG00000043514,0.5365,0.5009,0.4626,0.4931,0.7708,0.4579
ENSG00000043591,0.2558,0.2071,0.1319,0.1549,0.2559,0.2036
ENSG00000044012,0.0057,0.0159,0.0076,0.0049,0.0039,0.0048
ENSG00000044090,0.3806,0.2041,0.2674,0.331,0.3047,0.3137
ENSG00000044115,3.0769,3.9113,3.6562,3.7889,2.8441,3.5068
ENSG00000044446,1.0892,1.1353,1.2334,1.3659,1.2456,1.494
ENSG00000044459,1.4694,1.6796,1.5217,1.6084,1.7935,1.757
ENSG00000044524,0.0685,0.131,0.0771,0.1506,0.0974,0.3508
ENSG00000044574,2.3336,2.258,2.0609,2.0581,2.8575,2.549
ENSG00000046604,0.5744,0.7937,0.6556,0.869,0.5334,0.6804
ENSG00000046647,0.0284,0.1111,0.0688,0.1313,0.1118,0.1013
ENSG00000046651,0.4943,0.4707,0.7563,0.4231,1.199,0.6994
ENSG00000046653,0.1687,0.1902,0.1762,0.2133,0.3847,0.2682
ENSG00000046774,0.0398,0.0053,0.0076,0.0049,0.0039,0.0145
ENSG00000046889,0.5912,1.1671,0.9078,0.8115,0.6993,0.6694
ENSG00000047056,1.0851,0.9572,0.9855,1.1332,1.3918,1.1727
ENSG00000047188,1.3456,1.537,1.5481,1.2834,2.1272,1.8715
ENSG00000047230,1.0769,0.6857,0.6184,1.5116,0.6528,0.5929
ENSG00000047249,0.4895,0.5029,0.5234,0.5886,0.7529,0.8784
ENSG00000047315,1.0163,0.8883,1.1947,0.9621,1.7541,1.2571
ENSG00000047346,2.4486,2.0572,2.1926,2.0669,2.8113,2.4564
ENSG00000047365,1.0522,1.1188,1.1696,1.5333,2.0101,2.2591
ENSG00000047410,3.3501,3.7895,3.9159,3.8362,4.4261,4.4026
ENSG00000047457,0.0376,0.0688,0.1185,0.1197,0.2052,0.1542
ENSG00000047578,2.8667,2.6366,2.7055,2.8386,2.6514,3.0404
ENSG00000047579,0.2897,0.2591,0.1299,0.1897,0.5669,0.3813
ENSG00000047597,0.2102,0.2168,1.9787,0.1313,0.5283,0.1303
ENSG00000047617,0.0511,0.0582,0.0382,0.034,0.0039,0.0241
ENSG00000047621,1.0551,1.1409,0.8061,0.8102,0.6965,0.5356
ENSG00000047634,0.1307,0.0687,0.1146,0.1508,0.4126,0.2075
ENSG00000047644,2.7932,2.3946,2.5632,2.8688,3.0169,2.2985
ENSG00000047648,0.0625,0.0582,0.0993,0.0632,0.0578,0.0338
ENSG00000047662,0.0715,0.1382,0.2152,0.2252,0.192,0.2967
ENSG00000047849,2.4549,2.8587,2.7119,3.0039,2.7548,3.17
ENSG00000047932,0.2965,0.2591,0.6494,0.4077,0.7366,0.5915
ENSG00000047936,0.0511,0.0159,0.0382,0.034,0.0116,0.0145
ENSG00000048028,2.5129,2.4686,1.6757,2.6543,2.1935,2.8516
ENSG00000048052,3.2431,2.9794,2.8705,2.9611,2.7511,2.5105
ENSG00000048140,0.267,0.1957,0.4813,0.141,0.2507,0.1496
ENSG00000048162,1.6454,1.4014,1.7115,1.971,1.0969,1.4076
ENSG00000048342,3.1529,4.5854,3.7307,4.0096,4.2942,4.937
ENSG00000048392,1.0478,1.1173,1.3179,1.0523,1.4304,1.1884
ENSG00000048405,0.6533,0.4389,0.7258,0.6274,0.9525,0.6805
ENSG00000048462,0.5344,0.1753,0.2586,0.366,0.3579,0.2876
ENSG00000048471,2.9787,2.882,2.6034,2.747,3.0693,3.1333
ENSG00000048540,0.141,0.0891,0.1816,0.214,0.069,0.0735
ENSG00000048544,1.5181,1.5353,0.8274,0.9759,1.1005,1.0753
ENSG00000048545,0.0057,0.0264,0.0076,0.0146,0.0039,0.0048
ENSG00000048649,3.8596,4.4793,3.9581,4.1764,4.3966,3.9944
ENSG00000048707,2.3926,1.9944,1.9116,2.3958,4.1913,3.22
ENSG00000048740,6.1528,4.6273,5.3554,6.3272,9.2439,6.5102
ENSG00000048828,1.3907,1.2348,1.6731,1.4922,2.4026,1.7036
ENSG00000048991,4.8393,4.9665,4.4746,4.6123,4.3661,5.4325
ENSG00000049089,0.0739,0.1428,0.1146,0.0632,0.1273,0.111
ENSG00000049130,0.017,0.0159,0.0535,0.073,0.0193,0.0048
ENSG00000049167,2.0429,1.8816,1.6184,1.6756,1.5679,2.1184
ENSG00000049192,0.0739,0.1322,0.0382,0.0924,0.081,0.1013
ENSG00000049239,8.9936,9.8325,8.4399,8.5214,6.9544,8.3865
ENSG00000049245,1.6883,1.5536,1.6831,1.5525,1.6027,1.4506
ENSG00000049246,0.103,0.0582,0.2352,0.2091,0.1427,0.1496
ENSG00000049247,0.0447,0.0159,0.0245,0.0049,0.0039,0.0048
ENSG00000049249,9.7839,12.2245,10.6683,9.9924,8.6499,11.3692
ENSG00000049283,0.3238,0.3332,0.2674,0.248,0.1504,0.3233
ENSG00000049323,0.0739,0.312,0.2674,0.0827,0.0578,0.0434
ENSG00000049449,0.0786,0.1322,0.12,0.1702,0.1075,0.1689
ENSG00000049540,4.0829,4.6079,3.6061,4.2258,3.1429,3.5062
ENSG00000049541,1.9446,1.9353,2.0738,2.3176,1.6571,1.766
ENSG00000049618,10.4308,13.1706,9.515,11.353,12.5459,13.9225
ENSG00000049656,0.5033,0.4525,0.4736,0.5016,0.7073,0.644
ENSG00000049759,1.1614,1.5648,1.3688,1.2581,1.3947,1.0463
ENSG00000049768,0.0398,0.0476,0.1146,0.0438,0.0964,0.0724
ENSG00000049769,0.3952,0.4063,0.424,0.3876,0.5151,0.3281
ENSG00000049860,0.5005,0.2168,0.4202,0.3356,0.657,0.5453
ENSG00000049883,4.198,3.9114,2.9722,2.9316,2.3785,3.5858
ENSG00000050030,0.108,0.0582,0.0229,0.141,0.0656,0.0628
ENSG00000050130,4.0112,4.9367,3.8656,3.6691,2.7602,3.6211
ENSG00000050165,0.017,0.037,0.0076,0.0438,0.0424,0.0724
ENSG00000050327,0.1922,0.134,0.1045,0.0713,0.1111,0.2007
ENSG00000050344,0.7329,0.6187,0.7105,0.7046,1.3065,0.8624
ENSG00000050393,4.8476,5.8925,5.1047,6.1125,4.162,5.4976
ENSG00000050405,0.6852,0.9955,1.1794,0.7395,0.596,0.9058
ENSG00000050426,9.7139,9.5299,7.8002,9.7255,7.9198,8.4302
ENSG00000050438,4.7494,5.9693,5.6995,4.9008,4.7233,5.0744
ENSG00000050555,0.6203,0.4627,0.4469,0.6098,0.3169,0.5315
ENSG00000050628,0.0987,0.3227,0.1938,0.1928,0.1226,0.1422
ENSG00000050730,0.9689,1.0753,0.8703,1.0669,0.632,1.1799
ENSG00000050748,2.3422,3.4536,2.7573,2.2247,2.5748,3.0344
ENSG00000050767,0.0284,0.0159,0.0076,0.034,0.0193,0.0241
ENSG00000050820,0.017,0.037,0.0229,0.06,0.0077,0.0145
ENSG00000051009,0.2784,0.2909,0.3132,0.3939,0.5283,0.4681
ENSG00000051108,8.5555,7.8666,7.9207,8.1683,5.9046,5.3865
ENSG00000051128,1.6621,1.8043,1.4104,1.6785,1.1861,1.5264
ENSG00000051180,0.8443,0.9374,0.8061,0.7282,0.7622,0.9647
ENSG00000051341,1.641,1.1179,0.801,0.8678,0.8837,1.0476
ENSG00000051382,0.8603,1.1308,1.495,1.2723,1.7212,1.2129
ENSG00000051523,4.2493,3.2962,3.9028,3.7328,5.0049,3.2826
ENSG00000051596,1.0403,0.7631,0.6474,0.6886,1.0362,1.0249
ENSG00000051620,3.4549,2.8769,4.267,3.2113,3.5113,3.3749
ENSG00000051825,3.8285,4.8356,3.5619,4.6115,4.0822,5.0226
ENSG00000052126,16.953,23.1287,18.2247,21.0051,12.0157,18.0768
ENSG00000052344,1.1274,1.1446,1.0238,1.038,0.7109,0.9467
ENSG00000052723,2.5173,2.6277,2.0321,2.637,2.1493,2.6038
ENSG00000052749,3.0404,3.3509,2.9851,2.6622,3.1378,3.1504
ENSG00000052795,1.0737,1.2357,1.1829,1.248,0.9709,1.1054
ENSG00000052802,0.8991,1.4055,0.9142,0.9524,0.9443,1.229
ENSG00000052841,0.8011,0.6293,0.7258,0.7635,1.5773,1.5202
ENSG00000052850,0.0739,0.0264,0.0076,0.0535,0.027,0.0338
ENSG00000053108,0.8327,0.9253,0.3778,0.8715,0.2215,0.5685
ENSG00000053254,3.9116,4.7197,5.077,4.3592,4.3446,4.3802
ENSG00000053328,0.0057,0.0053,0.0076,0.0146,0.0039,0.0048
ENSG00000053371,0.0511,0.037,0.0382,0.073,0.0979,0.0241
ENSG00000053372,1.2849,1.2438,1.378,1.2318,1.3563,1.6858
ENSG00000053438,0.0852,0.0687,0.0993,0.0924,0.3355,0.1593
ENSG00000053501,4.0328,4.2826,3.5931,4.3804,3.2609,4.1666
ENSG00000053524,14.477,18.2835,12.6974,12.8018,10.4039,16.5595
ENSG00000053702,3.8052,3.6266,3.1526,3.5329,3.4171,4.0074
ENSG00000053747,0.3352,0.1957,0.3743,0.2967,0.1427,0.082
ENSG00000053770,0.8806,0.5024,0.6646,0.783,1.0837,0.7963
ENSG00000053900,1.2108,1.3051,1.3356,1.6973,1.4067,1.9812
ENSG00000053918,0.9147,0.7245,0.6646,0.783,0.7983,0.4392
ENSG00000054116,0.6076,0.5666,0.6726,0.7619,0.6952,0.5861
ENSG00000054118,1.5737,1.8774,1.5195,1.6973,2.9347,1.7422
ENSG00000054148,0.0057,0.0159,0.0382,0.034,0.0424,0.0531
ENSG00000054179,0.0057,0.0053,0.0076,0.0049,0.0347,0.0048
ENSG00000054219,2.6788,3.4708,3.6362,3.7247,2.9387,3.5568
ENSG00000054267,5.4357,4.7727,4.8105,6.1698,4.8356,4.6387
ENSG00000054277,0.8279,0.7195,0.605,0.7596,0.7077,0.8242
ENSG00000054282,4.4679,6.0741,4.6467,5.9682,3.6078,5.5915
ENSG00000054356,0.0284,0.0582,0.1146,0.0438,0.0424,0.082
ENSG00000054392,0.1193,0.0687,0.0229,0.0243,0.0887,0.0241
