gene,GSM7813411,GSM7813412,GSM7813413,GSM7813414,GSM7813415,GSM7813416,GSM7813417,GSM7813418,GSM7813419,GSM7813420,GSM7813421,GSM7813422,GSM7813423,GSM7813424
ENSG00000081307,1.6765,2.0726,1.6506,1.894,1.4227,2.0901,1.4774,1.3673,1.9239,2.0681,1.3784,2.4109,1.8128,1.4053
ENSG00000081320,2.3322,2.9577,3.3285,2.9913,4.3172,19.5786,6.3348,3.3215,5.1086,5.4911,5.4443,5.1915,2.7438,5.0838
ENSG00000081377,0.0698,0.1724,0.0736,0.1191,0.0931,0.1282,0.0585,0.0547,0.1358,0.5531,0.2556,0.4329,0.0589,0.3124
ENSG00000081386,0.21,0.2854,0.3205,0.2819,0.2666,0.3903,0.2542,0.2589,0.3488,0.2793,0.309,0.3065,0.257,0.2315
ENSG00000081479,0.0224,0.1128,0.041,0.1186,0.0632,0.1178,0.0404,0.0703,0.0952,0.0432,0.0403,0.0604,0.0367,0.1775
ENSG00000081665,2.6637,2.3124,1.9352,1.8907,1.3971,1.7076,1.6142,1.8901,2.3571,0.8258,1.8732,1.9038,1.1923,2.2217
ENSG00000081692,1.0418,1.0402,1.354,0.7826,1.0266,1.012,1.3385,0.966,0.9549,0.7364,1.0796,0.9628,0.9138,1.2617
ENSG00000081721,0.7075,0.9358,0.8602,1.0668,0.7473,0.7928,0.829,0.7807,0.8729,1.1142,0.8894,0.6413,0.9011,0.7213
ENSG00000081760,4.0669,4.1378,3.3256,3.7821,3.874,4.1459,3.3421,3.7189,4.1872,1.4834,2.5188,3.2707,2.7133,2.9638
ENSG00000081791,1.6045,1.6047,1.5108,1.5735,2.0258,1.873,1.6461,1.8404,1.8541,1.8455,1.3247,2.0828,2.1097,1.2382
ENSG00000081800,0.0216,0.0254,0.0232,0.0239,0.0148,0.0377,0.0024,0.0148,0.0356,0.0091,0.0085,0.0219,0.0309,0.0263
ENSG00000081803,0.0469,0.012,0.0072,0.0153,0.0247,0.0439,0.0309,0.0181,0.0106,0.0202,0.4971,0.7539,0.0022,0.0112
ENSG00000081853,0.002,0.0024,0.0024,0.0069,0.0027,0.0023,0.0071,0.002,0.0148,0.0029,0.0027,0.0067,0.0022,0.0022
ENSG00000081870,3.1746,2.579,2.5831,2.6819,3.004,2.7808,4.0913,3.2586,2.2623,1.8347,3.71,1.7817,2.915,2.5513
ENSG00000081913,1.0456,11.5343,3.5395,2.6366,1.8155,1.3081,1.1683,1.0989,0.9541,1.0222,1.5747,0.7992,1.5423,7.4165
ENSG00000081923,0.5937,0.6366,0.5295,0.6708,0.3042,0.5277,0.4837,0.5335,0.5806,0.1469,0.3182,0.3734,0.3443,0.1922
ENSG00000081985,0.0995,0.027,0.0123,0.0411,0.1973,0.5589,0.9069,0.0997,0.0317,0.0086,0.0027,0.0162,0.0332,0.1821
ENSG00000082014,0.3079,0.367,0.3129,0.2783,0.2666,0.4503,0.2114,0.2067,0.222,0.1353,0.2929,0.2841,0.0972,0.3034
ENSG00000082068,1.9861,1.4277,1.6117,1.3838,1.373,1.5083,1.9882,1.5316,1.6277,2.1246,1.7196,1.7153,1.9252,1.6058
ENSG00000082074,0.0061,0.0983,0.0217,0.0125,0.1127,0.358,0.2494,0.2067,0.1332,3.0777,2.1361,0.1812,0.0022,0.0517
ENSG00000082126,0.0165,0.056,0.0024,0.0416,0.039,0.0381,0.0166,0.0071,0.059,0.0029,0.009,0.0235,0.0284,0.0332
ENSG00000082146,0.5892,0.4677,0.5325,0.2264,0.7999,0.7506,0.639,0.6081,0.6575,0.2447,1.0721,0.226,0.4902,0.7663
ENSG00000082153,12.0224,8.6733,11.2357,11.0492,10.7981,8.0385,12.7887,11.2687,7.0303,13.5721,16.0627,6.9619,11.095,11.5474
ENSG00000082175,0.002,0.0024,0.0024,0.0153,0.0027,0.0115,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000082196,0.0143,0.0312,0.041,0.0181,0.0137,0.0346,0.0356,0.0341,0.0348,0.0835,0.0511,0.0336,0.0669,0.0202
ENSG00000082212,2.5853,3.0666,2.5954,3.1827,3.4427,2.6623,2.9351,3.1859,3.5308,2.424,3.1318,2.5356,2.4321,3.362
ENSG00000082213,1.2335,1.037,1.1446,1.1459,1.3551,1.0453,1.3135,1.1781,0.9022,1.5403,1.4375,0.9284,1.3453,1.2742
ENSG00000082258,1.4659,1.6335,0.6916,0.9902,1.2342,1.4342,0.9857,1.2303,1.5032,1.5,0.8571,1.0089,1.043,1.3191
ENSG00000082269,1.0148,0.5959,0.7081,0.6133,0.4865,0.4974,0.4782,0.5379,0.715,0.4567,0.6041,0.6954,0.4489,0.6411
ENSG00000082293,1.7345,0.5295,0.672,0.5611,0.1897,0.709,0.8242,0.6101,0.2516,0.1586,0.2606,0.4855,0.0583,0.1326
ENSG00000082397,0.1614,0.012,0.017,0.0126,0.0192,0.0302,0.8242,0.0262,0.0106,0.0317,0.0134,0.0201,0.0194,0.0247
ENSG00000082438,0.0145,0.0473,0.0123,0.0499,0.0312,0.0761,0.0073,0.01,0.0252,0.0266,0.032,0.0434,0.0158,0.0296
ENSG00000082458,0.1448,0.3766,0.2145,0.2708,0.1567,0.515,0.2209,0.4837,0.5729,0.0835,0.5025,0.8881,0.0151,0.2989
ENSG00000082482,0.002,0.0024,0.0081,0.0014,0.0027,0.0023,0.0024,0.0063,0.011,0.0029,0.0027,0.0121,0.0022,0.0022
ENSG00000082497,0.002,0.0072,0.0024,0.0347,0.0082,0.0231,0.0048,0.002,0.0148,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000082512,1.2434,1.4048,1.5139,1.7483,2.8537,1.9453,1.3075,1.7568,3.047,2.0438,1.4895,0.7905,1.0381,2.0542
ENSG00000082515,3.2419,3.3099,3.4598,3.7811,3.6917,3.2098,3.6512,3.8743,2.5324,5.7609,4.0314,3.9159,4.0025,2.8448
ENSG00000082516,1.2457,0.7124,1.188,1.2069,0.9373,0.7921,1.1758,0.8971,0.6533,2.0643,1.459,1.1432,1.8592,0.8382
ENSG00000082556,0.0102,0.0173,0.0072,0.0331,0.0084,0.055,0.0073,0.0188,0.0323,0.0089,0.0136,0.0069,0.011,0.0222
ENSG00000082641,3.7778,4.603,4.3687,3.9817,3.598,4.7737,3.8029,3.7471,4.0571,3.6938,4.0385,5.5414,5.487,3.2787
ENSG00000082684,0.109,0.34,0.1333,0.1423,0.1247,0.2506,0.0814,0.1407,0.4549,0.1637,0.1429,0.1616,0.1498,0.1662
ENSG00000082701,3.0616,2.5742,2.887,3.0438,3.1046,2.7808,3.1535,2.7367,2.4819,3.0803,3.4959,4.0891,3.1714,3.043
ENSG00000082781,0.039,0.0362,0.0217,0.1104,0.1292,0.0595,0.8149,0.0852,0.0233,0.1258,0.0725,0.0698,0.0977,0.1146
ENSG00000082805,0.1938,0.4382,0.2312,0.2151,0.0999,0.2701,0.2615,0.4524,0.1187,2.6225,1.6402,0.1673,1.2288,0.7486
ENSG00000082898,4.3604,4.1461,5.0405,5.1284,4.6939,3.507,4.2573,4.9068,3.9077,6.9218,5.5204,4.2799,5.5225,6.0507
ENSG00000082996,0.9806,1.0242,1.2313,1.1708,1.0582,1.4018,1.0095,1.0256,1.5666,0.8723,1.1097,1.6353,1.4964,1.1124
ENSG00000083067,0.039,0.1569,0.0125,0.111,0.0254,0.095,0.0071,0.0425,0.0548,0.0271,0.0082,0.0234,0.0462,0.0359
ENSG00000083093,0.6017,0.5308,0.6388,0.4497,0.6742,0.6123,0.6011,0.568,0.3708,0.7169,0.5669,0.4587,0.6858,0.6315
ENSG00000083097,0.7453,0.8661,0.939,0.5919,0.5021,0.6977,0.5762,0.6286,0.9692,0.3743,0.404,0.5842,0.4313,0.4943
ENSG00000083099,3.8805,3.6023,4.455,2.9609,3.443,3.0612,3.9197,3.0346,3.0921,3.0812,4.2679,4.1083,2.382,3.5059
ENSG00000083123,0.45,0.172,0.3043,0.3554,0.3343,0.3477,0.3242,0.3391,0.2696,0.4154,0.3883,0.3195,0.2019,0.435
ENSG00000083168,6.1734,7.6272,7.3451,6.7917,7.471,8.2899,7.2897,7.2668,9.1588,9.8596,6.8519,8.0169,8.9038,6.4726
ENSG00000083223,4.5974,6.5987,6.0602,4.8122,4.9944,7.0185,5.1045,5.0597,7.3763,3.5729,4.7801,4.1678,4.701,4.4562
ENSG00000083290,0.5221,0.7078,0.0805,0.265,0.2728,0.5755,0.1473,0.4714,0.5348,0.4986,0.135,0.1616,0.1371,0.2544
ENSG00000083307,0.0428,0.0456,0.0072,0.0323,0.0027,0.0176,0.0119,0.01,0.0021,0.0601,0.0027,0.0157,0.0022,0.0427
ENSG00000083312,11.8313,8.461,10.5288,12.1942,8.9006,8.4207,13.9561,10.2227,7.4018,11.0057,12.0887,7.1299,10.8462,9.129
ENSG00000083444,1.2068,1.7376,1.7626,1.6485,1.4909,1.9882,1.5375,1.7106,1.9415,1.5493,1.3752,1.4533,1.5652,1.2712
ENSG00000083454,2.3293,2.8407,1.5301,1.2598,0.9425,4.0733,1.2467,1.7829,4.8783,8.0771,0.9216,9.7245,0.8259,0.6869
ENSG00000083457,0.5808,0.8002,0.6626,0.739,0.6729,1.016,0.6594,0.7577,0.8785,1.4379,0.5002,0.8184,0.7417,0.5016
ENSG00000083520,5.2033,5.5018,5.3947,4.7225,4.7023,4.8901,5.6658,5.2159,4.9475,6.3454,5.4531,4.2511,4.9862,4.9191
ENSG00000083535,0.5933,0.6692,0.6675,0.5486,0.5635,0.7044,0.4727,0.5319,0.8647,0.786,0.4433,0.7494,0.5679,0.4607
ENSG00000083544,1.1683,1.2605,0.9426,1.03,1.0312,0.9936,0.9857,1.1096,1.2292,1.7799,0.8526,0.8857,1.2605,1.829
ENSG00000083635,1.8859,1.7682,2.4837,1.945,1.9474,1.9444,2.6843,2.1892,1.7822,4.09,2.273,2.3859,2.7964,2.2808
ENSG00000083642,5.9227,5.8001,6.6482,5.6899,4.8195,5.1087,6.0641,5.529,5.6724,5.7158,5.8281,5.3088,6.3378,6.2449
ENSG00000083720,2.7101,2.5129,3.5188,2.9375,3.2132,2.0118,3.323,3.9298,2.2016,2.9971,2.8559,2.4391,1.6576,3.7287
ENSG00000083750,0.2671,0.271,0.3349,0.2125,0.2116,0.3118,0.1829,0.1826,0.2262,1.0048,0.18,0.3065,0.2526,0.1685
ENSG00000083799,6.268,4.4387,4.9461,5.9845,7.5133,5.8597,6.4904,4.6552,4.8204,6.5006,6.5227,5.3,6.07,5.472
ENSG00000083807,0.4332,0.9553,0.785,0.878,0.9878,1.1909,0.3772,0.8598,1.015,1.2611,0.4492,1.3942,0.8334,1.0331
ENSG00000083812,0.4495,0.479,0.502,0.499,0.573,0.5947,0.4299,0.46,0.476,0.2756,0.4131,0.4086,0.545,0.5396
ENSG00000083814,0.3282,0.3334,0.359,0.2236,0.3051,0.2887,0.2067,0.2589,0.277,0.1296,0.2284,0.217,0.1188,0.2225
ENSG00000083817,0.1488,0.1463,0.1229,0.093,0.1017,0.1732,0.0784,0.1345,0.0994,0.0662,0.0833,0.0738,0.1835,0.0876
ENSG00000083828,0.6486,0.9171,0.6506,0.7914,0.5129,0.6487,0.4777,0.7568,0.6208,0.8067,0.5168,0.6627,0.6421,0.7827
ENSG00000083838,0.3449,0.4092,0.4063,0.4095,0.4642,0.3881,0.2445,0.3597,0.3339,0.2424,0.3491,0.3593,0.4143,0.3044
ENSG00000083844,1.5677,2.2539,1.516,1.774,2.1124,2.5553,1.7029,1.7216,2.6333,1.2526,1.6184,1.7495,1.8867,1.6401
ENSG00000083845,75.5957,85.1662,83.5299,72.0791,119.6901,94.3968,98.5293,94.7904,85.6142,86.3269,101.2251,88.8264,101.8045,90.5072
ENSG00000083857,0.0222,0.0613,0.2126,0.0934,0.0271,0.0261,0.0943,0.0324,0.0894,0.055,0.0274,0.0163,0.0554,0.0784
ENSG00000083896,2.5813,3.0499,3.1808,2.7153,2.5247,2.8649,2.679,2.6287,3.0712,2.4105,2.8278,2.7598,2.7491,2.4225
ENSG00000083937,2.8482,3.1398,2.8458,3.0206,3.3726,3.3695,3.057,2.9283,2.2812,3.0489,2.9959,2.6957,2.9609,2.8787
ENSG00000084070,5.0745,6.3924,5.8819,5.9732,9.0239,9.1386,4.943,5.9468,8.649,5.0815,7.7142,9.2192,6.5148,8.0202
ENSG00000084072,2.0176,2.8075,2.6764,2.7994,2.9732,3.4465,2.6678,2.7181,2.8173,1.6206,2.1531,2.7736,2.1997,2.4791
ENSG00000084073,1.1359,0.9523,0.9909,1.4196,1.3388,0.6166,1.4323,1.154,0.6212,1.0397,1.7008,0.5302,1.6001,1.3583
ENSG00000084090,13.1659,14.0045,18.7377,16.1715,20.0696,15.5498,19.5773,19.5037,13.5644,29.0954,18.83,14.1108,17.9077,20.2045
ENSG00000084092,2.2691,2.924,2.8988,2.7457,3.7794,3.7945,2.6485,2.9242,3.5328,2.2888,2.7541,3.1566,2.8871,2.8202
ENSG00000084093,5.47,5.409,5.8675,4.6261,4.7305,5,6.5439,5.7421,5.5243,3.4232,6.0268,4.6689,6.0441,5.5978
ENSG00000084110,0.002,0.036,0.0169,0.0042,0.0137,0.0208,0.0071,0.002,0.0063,0.0029,0.0027,0.0112,0.0065,0.0022
ENSG00000084112,1.7873,2.2598,1.5225,2.0535,2.0558,2.439,1.8515,2.6193,2.8112,3.1741,4.7165,1.5516,3.3374,2.0596
ENSG00000084207,30.1676,17.2536,40.6096,14.7505,24.6089,38.5935,46.6105,24.4877,15.5116,13.2867,23.7231,16.5794,62.0366,37.0449
ENSG00000084234,6.9244,4.0425,4.6242,2.6278,2.4992,2.2278,3.0033,3.9776,1.6312,7.8181,2.8084,3.8055,13.3971,3.5119
ENSG00000084444,0.0538,0.1203,0.0787,0.1319,0.0648,0.1081,0.0412,0.0919,0.0746,0.0683,0.0204,0.1096,0.1129,0.1268
ENSG00000084453,0.0858,0.1324,0.0469,0.0957,0.1212,0.0553,0.0769,0.085,0.3749,0.0527,0.1188,0.1186,0.1333,0.1203
ENSG00000084463,6.4281,7.4762,7.959,7.3175,7.1218,8.0207,7.6791,6.7013,6.1838,8.7837,6.7953,6.5343,7.7889,6.2224
ENSG00000084623,7.6892,6.1969,8.2739,6.252,8.4588,6.6806,8.3469,7.8983,6.1976,8.3348,9.6223,7.4111,7.6692,8.2375
ENSG00000084628,0.002,0.0024,0.0024,0.0014,0.0082,0.0115,0.0024,0.002,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000084636,0.002,0.0217,0.0169,0.0322,0.0137,0.0259,0.0119,0.0705,0.0673,0.0029,0.0027,0.0669,0.0245,0.582
ENSG00000084652,3.6474,4.1041,4.0795,4.0595,3.2682,2.8245,4.1591,3.9318,2.8393,2.4558,4.2696,3.4385,3.3449,3.9708
ENSG00000084674,0.0066,0.0073,0.0072,0.0266,0.0082,0.0255,0.0071,0.006,0.0275,0.0144,0.0243,0.0162,0.0194,0.0022
ENSG00000084676,4.6219,2.8568,3.588,3.3262,1.4376,2.03,3.7173,2.294,1.871,1.9721,2.2758,0.4318,2.8698,0.3258
ENSG00000084693,1.4055,1.1488,1.1721,1.4908,1.8524,1.3374,1.7044,1.2384,1.0391,0.9761,1.1483,1.1831,1.7287,1.2364
ENSG00000084710,0.0639,0.3835,0.1404,0.6853,0.1886,0.2705,0.0894,0.7643,0.2134,0.087,0.0678,0.1215,0.0764,1.0178
ENSG00000084731,0.0183,0.06,0.0747,0.0996,0.1182,0.0624,0.0356,0.0743,0.0698,0.0489,0.0349,0.0338,0.1534,0.209
ENSG00000084733,5.7514,3.6819,5.347,4.7705,3.5376,4.067,4.7007,4.3894,3.2875,4.4999,5.2154,4.4676,4.0963,5.0854
ENSG00000084734,0.0143,0.0504,0.012,0.0431,0.0412,0.0346,0.0119,0.0542,0.1332,0.095,0.0296,0.0291,0.0065,0.0112
ENSG00000084754,15.4984,13.8882,16.9941,17.8133,16.1431,16.6208,15.0652,17.1415,13.2006,10.5351,16.8368,10.6683,16.9423,14.2749
ENSG00000084764,0.0754,0.0696,0.0458,0.0208,0.0742,0.0115,0.0404,0.0221,0.0233,0.0144,0.0296,0.0067,0.0367,0.0337
ENSG00000084774,2.6321,1.6567,2.5352,2.7192,2.2355,1.3728,2.507,2.7006,1.2931,5.1205,3.1601,2.5066,3.3451,3.7075
ENSG00000085063,10.1417,6.2619,5.6165,6.9045,8.8647,3.2906,7.3939,7.1676,3.5256,1,10.1269,5.5267,5.4682,5.8427
ENSG00000085117,30.0364,10.211,14.6996,10.1128,10.1289,7.3875,18.0641,8.9376,7.9002,5.6585,14.603,13.038,6.1355,6.095
ENSG00000085185,0.0917,0.2519,0.3349,0.1597,0.2776,0.418,0.2352,0.2308,0.3531,0.4059,0.5455,0.6823,0.4643,0.5281
ENSG00000085224,18.8675,20.6987,17.6827,17.0581,15.264,19.5175,16.3112,15.436,20.6364,12.596,16.189,15.7149,19.4728,15.1308
ENSG00000085231,0.9524,0.8495,1.0217,0.8556,0.9959,0.8893,1.0847,0.9094,0.9325,1.2881,1.0402,0.9139,1.0776,1.1085
ENSG00000085265,0.1483,0.2497,0.1127,0.3394,0.1961,0.2023,0.1713,0.2363,0.3512,0.2362,0.2813,0.1569,0.2127,0.1374
ENSG00000085274,0.4915,0.4681,0.5856,0.483,0.6162,0.5022,0.5012,0.4557,0.5735,0.5696,0.5029,0.7768,0.5204,0.4224
ENSG00000085276,0.0107,0.0125,0.0123,0.0332,0.0304,0.0201,0.0179,0.01,0.024,0.0095,0.0192,0.0339,0.0202,0.0456
ENSG00000085365,1.1197,1.1459,1.5406,1.2584,1.432,1.5596,0.9177,1.0707,1.3681,2.8127,1.0353,2.0586,1.3378,1.31
ENSG00000085377,1.0623,0.911,0.851,1.1611,0.9808,1.0358,1.1683,1.0714,0.6854,1.4707,1.02,1.0281,0.8621,1.077
ENSG00000085382,0.1662,0.3535,0.1248,0.3925,0.2582,0.386,0.1534,0.2198,0.5787,0.4167,0.1221,0.2985,0.2898,0.3548
ENSG00000085415,2.3885,1.8849,2.3007,2.5676,2.2044,2.2104,1.8888,2.1717,2.0446,3.9254,2.0624,2.1331,2.6208,1.8519
ENSG00000085433,0.178,0.1675,0.1518,0.1874,0.1347,0.1178,0.1164,0.1144,0.1669,0.1709,0.1862,0.1142,0.2101,0.1281
ENSG00000085449,1.4248,1.1633,1.4241,1.5874,1.4486,1.9238,1.5748,1.1733,0.9662,0.5092,0.5132,0.4835,0.4513,0.271
ENSG00000085465,0.0061,0.0168,0.0361,0.0125,0.0137,0.03,0.0119,0.0221,0.0233,0.0086,0.0134,0.0559,0.0281,0.0517
ENSG00000085491,0.002,0.0336,0.2578,0.0722,0.2639,0.1109,0.0736,0.1405,0.2072,0.0058,0.5884,0.0694,0.0238,0.409
ENSG00000085511,1.2498,2.214,2.0988,1.7596,1.7509,1.6697,1.8836,1.6638,1.5243,2.0643,1.4429,2.387,1.2373,1.0674
ENSG00000085514,0.9317,0.2087,0.7687,0.143,0.2886,0.1501,0.1924,0.2629,0.4334,0.0547,0.5616,1.349,0.3304,0.3753
ENSG00000085552,0.002,0.0136,0.0129,0.0053,0.0027,0.0023,0.0024,0.002,0.0021,0.0217,0.0228,0.0118,0.0159,0.0335
ENSG00000085563,0.0712,0.0529,0.022,0.0208,0.2564,0.1808,0.3238,0.0957,0.1223,0.0605,0.3612,0.0431,0.1519,1.1578
ENSG00000085644,0.2836,0.3674,0.3783,0.4019,0.3439,0.309,0.2953,0.4595,0.3421,0.203,0.2124,0.2316,0.2263,0.3485
ENSG00000085662,5.3631,3.5348,4.4841,4.8319,5.3357,3.5167,6.2308,5.5845,3.3411,5.6905,4.0764,3.1724,7.209,6.3466
ENSG00000085719,3.6107,3.5812,4.4554,5.3066,3.1912,4.0162,3.4656,3.8716,3.6342,3.1986,5.0918,2.9776,3.2326,3.4404
ENSG00000085721,1.4915,1.2751,1.609,1.3004,1.5295,1.2636,1.6999,1.0508,1.0613,1.6037,1.6594,1.0572,1.6933,1.1631
ENSG00000085733,1.0557,1.1561,0.841,0.4569,0.8082,0.8646,0.5724,0.7888,0.1755,2.8243,1.9265,2.4676,0.7983,1.409
ENSG00000085741,0.002,0.0072,0.0024,0.0153,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0134,0.0022,0.0022,0.0112
ENSG00000085760,3.289,3.8463,3.7572,3.3038,3.6837,3.9666,4.2924,3.3667,3.4424,4.891,3.8806,3.6867,4.1638,3.8153
ENSG00000085788,1.0005,0.909,1.0323,1.0174,0.9992,1.5228,1.1769,1.3627,1.2777,0.7322,1.0447,1.2568,1.168,1.0995
ENSG00000085831,0.0429,0.1568,0.0701,0.1155,0.1019,0.1153,0.0071,0.0342,0.0532,0.0087,0.0188,0.0381,0.0238,0.0385
ENSG00000085832,5.8899,4.3701,5.1022,4.9617,5.5612,5.5547,4.5408,3.812,4.5625,1.485,4.8714,4.3663,3.3578,4.5449
ENSG00000085840,0.4872,0.5236,0.8602,0.8438,0.6463,0.6381,0.7899,0.9972,0.585,0.8283,0.6943,0.519,0.9348,0.6459
ENSG00000085871,3.4965,0.8707,1.8675,1.0541,1.1297,2.0993,4.3254,1.6799,0.4292,0.0086,2.2221,0.9597,4.5973,2.209
ENSG00000085872,2.2488,2.1372,2.7205,2.0124,2.1852,2.1224,2.5107,2.4827,1.8245,3.4059,2.378,2.396,3.2283,2.6387
ENSG00000085978,0.2834,0.2495,0.3084,0.3597,0.2831,0.3118,0.2542,0.277,0.389,0.2447,0.2311,0.1924,0.4016,0.3461
ENSG00000085982,1.4615,1.7246,1.4347,1.6148,1.1853,1.2171,1.5226,1.0457,1.5624,0.9011,1.6095,0.665,0.8141,1.3191
ENSG00000085998,0.5525,0.4995,0.4039,0.5302,0.4723,0.502,0.6237,0.5876,0.6478,0.6218,0.7045,0.452,0.6675,0.6153
ENSG00000085999,0.3079,0.1578,0.2223,0.1248,0.0264,0.0069,0.2572,0.4174,0.2206,0.3024,0.3153,0.182,0.2999,0.5043
ENSG00000086015,0.5525,0.6069,0.5277,0.7736,0.9263,0.7136,0.677,0.7847,0.8182,0.5787,0.7335,0.6913,0.6068,1.0764
ENSG00000086061,11.1582,8.0513,10.8361,9.903,7.9849,4.6397,11.5273,8.9092,4.814,11.1102,14.2489,7.7025,10.4319,10.6674
ENSG00000086062,10.836,12.5042,8.4458,8.9342,17.6163,29.157,14.0052,11.6909,19.2537,7.3502,10.1594,14.2036,10.0087,13.3146
ENSG00000086065,6.8482,9.2996,8.1277,7.0787,7.4076,7.9977,5.9454,6.7255,6.1289,4.1602,4.1191,6.0112,4.3123,5.8494
ENSG00000086102,2.6512,3.6745,3.1677,2.4184,2.7987,3.4157,2.8721,2.8527,3.5982,2.4651,2.9496,2.322,2.7328,4.0089
ENSG00000086159,0.0283,0.0384,0.0172,0.0273,0.0219,0.0165,0.0218,0.0064,0.0497,0.0207,0.0217,0.0115,0.0507,0.0273
ENSG00000086189,3.9971,3.5106,3.8583,3.7418,4.2891,4.0308,3.8754,3.5107,3.8205,6.2631,3.8508,5.7955,3.6089,4.4203
ENSG00000086200,0.7278,0.5468,0.6048,0.4875,0.3381,0.515,0.7197,0.4464,0.5391,1.0221,0.5025,0.3781,0.4945,0.4022
ENSG00000086205,0.0102,0.0216,0.0072,0.0125,0.0027,0.0208,0.0071,0.014,0.0233,0.0202,0.0296,0.0022,0.0238,0.0202
ENSG00000086232,9.1007,8.9838,9.0523,11.7307,13.809,11.1528,11.1424,9.359,10.6056,8.7841,9.5813,10.8193,10.3745,9.8887
ENSG00000086288,0.0061,0.0072,0.0024,0.0097,0.1842,0.1547,0.1116,0.006,0.0106,0.2274,0.0134,0.0022,0.0238,0.0112
ENSG00000086289,0.7441,0.0983,1.506,0.3236,0.0192,0.0439,0.2684,0.3432,0.0402,0.0202,1.4214,1.3714,0.041,1.6876
ENSG00000086300,5.6209,3.0631,4.7494,2.5429,2.4601,2.224,5.2375,3.8675,2.8224,1.9376,3.3184,4.6734,2.1831,3.9079
ENSG00000086475,2.6769,2.2619,2.8361,3.1262,2.7624,1.6651,3.5083,3.438,1.5708,6.9356,2.4586,2.038,2.6064,2.0742
ENSG00000086504,1.0666,0.7135,0.6391,0.6993,0.8291,0.4294,0.6402,1.1569,1.0156,1.0612,1.051,0.6979,1.1147,0.7292
ENSG00000086506,0.0061,0.0024,0.0024,0.0014,0.0027,0.0023,0.0119,0.006,0.0021,0.0029,0.0027,0.0022,0.0022,0.0022
ENSG00000086544,0.2181,0.2758,0.3205,0.1903,0.2171,0.2656,0.2304,0.2308,0.2389,0.2102,0.309,0.3781,0.1749,0.3483
ENSG00000086548,0.0061,0.012,0.0024,0.0097,0.0247,0.0023,0.0024,0.002,0.0106,0.0029,0.0027,0.0067,0.0065,0.0067
ENSG00000086570,0.002,0.0024,0.0024,0.0014,0.0027,0.0023,0.0024,0.002,0.0021,0.0029,0.0134,0.0067,0.0022,0.0517
ENSG00000086589,3.3742,2.9863,3.3711,3.5262,2.57,2.9261,4.0309,3.5745,2.4376,3.0834,3.4259,2.9016,4.0877,2.1775
ENSG00000086598,2.5401,3.2901,2.6955,3.0375,2.7321,3.419,2.8922,2.6231,2.4334,2.731,2.5078,1.7568,2.9164,2.2785
ENSG00000086619,1.4414,1.4944,0.7157,1.6652,1.1957,1.2587,0.886,0.9212,2.3911,1.5921,1.459,1.1477,1.3107,1.6292
ENSG00000086666,1.933,4.133,3.5765,4.0922,5.572,3.8556,2.9585,5.6905,5.7313,9.4284,3.9773,4.0985,6.9297,5.6133
ENSG00000086696,0.1754,0.1954,0.1823,0.2115,0.1252,0.254,0.0977,0.1547,0.4817,0.1888,0.1329,0.1921,0.1336,0.1134
ENSG00000086712,3.7127,2.1982,4.3198,2.0168,2.5349,2.4687,2.4866,1.9429,2.2101,5.0175,4.2741,3.1759,5.368,2.9131
ENSG00000086717,0.002,0.0072,0.0024,0.0458,0.0137,0.0211,0.0119,0.002,0.0063,0.0086,0.0349,0.0157,0.0065,0.0517
ENSG00000086730,6.9651,6.0649,6.3455,6.9111,9.6334,7.909,7.5753,7.4164,9.5629,4.0133,5.7885,5.8212,6.3309,6.9593
ENSG00000086758,8.4874,6.8386,5.9157,8.1314,7.5176,6.3672,7.3943,7.0788,6.8774,10.995,11.4921,8.2796,8.4583,7.6202
ENSG00000086827,0.9806,0.9139,1.3518,1.043,1.1627,0.9307,1.247,1.2143,0.6956,1.4424,1.0345,1.1119,1.2719,0.7034
ENSG00000086848,1.3687,2.1688,1.4734,1.4644,1.8261,2.0734,1.252,1.6741,2.145,2.6738,1.5353,2.222,1.7992,1.0178
ENSG00000086967,0.0632,0.1559,0.1181,0.0792,0.0082,0.0485,0.1496,0.6924,0.0148,0.0029,0.094,0.0738,0.0065,0.2719
ENSG00000086991,0.0335,0.0073,0.0131,0.0754,0.0216,0.0785,0.0078,0.0395,0.0546,0.0279,0.0141,0.0067,0.0361,0.0505
ENSG00000087008,0.8257,1.2641,1.0337,1.1902,1.2177,1.7067,1.1568,1.3909,0.9873,0.7975,1.3569,1.1655,1.2632,0.7438
ENSG00000087053,1.5882,1.0888,1.5976,1.5277,1.564,1.2874,2.0974,1.5803,0.9805,2.1852,1.4753,1.7069,1.7052,1.1978
ENSG00000087074,3.1127,4.7994,4.867,4.0778,3.3304,4.2606,2.7584,3.3163,4.9544,1.5421,1.847,3.2814,2.2149,2.3628
ENSG00000087076,0.0224,0.0408,0.0313,0.0264,0.1182,0.1778,0.0166,0.0261,0.0951,0.0317,0.0296,0.0649,0.162,0.1101
ENSG00000087077,2.2773,1.2209,2.2578,1.8374,2.0588,2.7875,2.8955,2.8961,2.3531,4.7245,2.0878,2.3289,1.8117,5.1169
