gene,GSM931814,GSM931816,GSM931818,GSM931815,GSM931817,GSM931813,GSM931812
ENSG00000174429,8.75738309436514,9.96607944059904,9.20888505884006,9.56134440445247,10.7682996674988,9.44048058704815,9.56865561092686
ENSG00000146386,160.030385118132,309.81306940184,80.4161053066655,86.4551707879023,276.186616322673,34.4244668758022,44.6259989804249
ENSG00000163322,31.3974692875745,27.8368052887564,12.7313983143467,13.5503138168937,22.2898667171923,16.8202178676045,17.2657554607077
ENSG00000165660,132.208493615673,159.803905170982,84.2753200734959,92.8368104877782,181.99054066551,89.9622887235769,90.4705062685382
ENSG00000146109,131.63672181821,118.11071278394,80.1662916054225,105.613517926987,144.595737197682,169.605516177833,146.881097319841
ENSG00000114626,40.5642073535767,44.2680090910601,44.5200967513974,46.6511608390317,48.1285790938842,43.9925627799245,48.6962337449569
ENSG00000166016,50.4883044360196,45.4739649863669,53.3580613265446,56.9716836571636,53.9903857240646,79.8618942367244,71.6362476986154
ENSG00000060971,487.187191086617,359.724878854404,395.53450942638,406.049825441191,380.581388079437,502.893541052382,504.296245863934
ENSG00000167315,222.007266364572,129.87712635716,110.006910331858,104.975727151649,123.580915839802,181.40214290602,169.878018816316
ENSG00000278540,102.093419269789,154.16051983271,185.610642148071,162.424421874024,155.59832440689,137.432980637873,141.190391716395
ENSG00000275176,102.093419269789,154.16051983271,185.610642148071,162.424421874024,155.59832440689,137.432980637873,141.190391716395
ENSG00000076555,111.811896927326,82.6951103448557,134.992253286111,142.858032571008,71.7939589224576,126.203043579041,129.388989351169
ENSG00000111271,33.4251756908658,30.4634384949421,31.031117439189,32.2245429084394,28.9740805681196,40.6064589854083,39.9387653611024
ENSG00000151498,126.450087420472,167.264545590897,64.959114452995,65.1574281653546,168.874666929274,235.389288613178,260.715829319491
ENSG00000177646,234.204714063452,229.85337543516,196.16178710437,203.036799189553,206.674845056943,249.959935943597,237.214571226999
ENSG00000115361,73.0532343471144,23.0873898008397,14.1193534028802,13.144410155889,13.3027749158202,17.8550632553428,17.125450230063
ENSG00000117054,1000.17675081022,917.01390634579,506.092292353144,502.689619477012,744.453273362763,367.650367368912,432.75210577772
ENSG00000122971,111.181464616593,78.9578779484423,85.1265464222684,107.53226418177,98.1291688979986,93.8934342515714,104.870216695394
ENSG00000196177,88.0051232131417,112.294549308921,41.1048638916993,38.8761715215916,115.491588469169,46.3510488145822,56.6106621939478
ENSG00000072778,997.345422986731,488.468704835765,1189.9203796039,1297.43809795924,494.614772825012,801.956711814917,770.773047332838
ENSG00000157766,46.3177761918411,35.8444273712065,37.6593301076099,42.3814462231102,39.7920918893018,42.453193458724,38.2785574961527
ENSG00000072818,62.6467136787556,43.9402237197049,55.8992356378845,62.1950493998191,41.0680162945542,49.4019790567922,46.9292559584256
ENSG00000114331,53.5721755714145,44.4653053911913,47.4542904749871,52.1565377222959,46.6882241831186,40.7315599295595,43.6438833904033
ENSG00000131584,149.610399011847,231.234075215522,510.973900111969,612.170944634514,170.024269959348,250.854816600399,239.045311548526
