gene,GSM5470489,GSM5470490,GSM5470491,GSM5470492,GSM5470493,GSM5470494
ENSG00000258445,0.0409,0.1031,0.0328,0.0298,0.0148,0.0005
ENSG00000258452,0.0028,0.0047,0.0021,0.0023,0.0003,0.0002
ENSG00000258453,0.0004,0.0004,0.0012,0.0003,0.0001,0.0014
ENSG00000258456,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000258467,0.006,0.003,0.0021,0.0003,0.0029,0.0005
ENSG00000258468,0.0004,0.0038,0.0004,0.0036,0.0001,0.0005
ENSG00000258469,0.0588,0.0698,0.0549,0.0882,0.0123,0.0515
ENSG00000258477,0.0208,0.0056,0.0136,0.0087,0.0027,0.0102
ENSG00000258482,0.0004,0.0004,0.0004,0.001,0.0003,0.0002
ENSG00000258484,0.1044,0.0531,0.1671,0.1218,0.15,0.1307
ENSG00000258485,0.2253,0.268,0.4186,0.3527,0.2021,0.2557
ENSG00000258491,0.0004,0.0004,0.0012,0.0003,0.0001,0.0002
ENSG00000258494,0.002,0.0004,0.0021,0.0016,0.0001,0.0002
ENSG00000258501,0.0012,0.0047,0.0004,0.0003,0.0001,0.0002
ENSG00000258524,0.0093,0.0599,0.0234,0.0257,0.0329,0.0014
ENSG00000258527,0.052,0.0174,0.048,0.0296,0.0143,0.0057
ENSG00000258531,0.0052,0.1108,0.0217,0.049,0.0077,0.0647
ENSG00000258536,0.0004,0.0208,0.0004,0.003,0.0001,0.0002
ENSG00000258544,0.0052,0.0013,0.0012,0.0003,0.001,0.0053
ENSG00000258546,0.0165,0.2272,0.0168,0.0089,0.0097,0.0053
ENSG00000258550,0.0021,0.0079,0.0088,0.0013,0.0001,0.0005
ENSG00000258552,0.0069,0.0072,0.0037,0.0016,0.0001,0.0005
ENSG00000258555,0.4811,1.2478,0.4864,1.248,1.143,1.0918
ENSG00000258563,0.002,0.0021,0.0004,0.0016,0.0001,0.0002
ENSG00000258564,0.0004,0.0022,0.0004,0.0003,0.0001,0.0002
ENSG00000258565,0.0004,0.0285,0.0029,0.0082,0.0033,0.0005
ENSG00000258567,0.0004,0.0022,0.0012,0.0003,0.0001,0.0002
ENSG00000258568,0.0446,0.0692,0.0308,0.0441,0.0661,0.0505
ENSG00000258570,0.0012,0.0021,0.0029,0.0016,0.0029,0.0011
ENSG00000258571,0.0222,0.0166,0.0283,0.0299,0.0194,0.0044
ENSG00000258577,0.0446,0.0219,0.0577,0.0271,0.0096,0.0054
ENSG00000258585,0.0004,0.0013,0.0004,0.0003,0.0012,0.0011
ENSG00000258590,0.1137,0.2843,0.1296,0.2577,0.1329,0.223
ENSG00000258591,0.0109,0.0047,0.0053,0.003,0.0003,0.0009
ENSG00000258597,0.0012,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000258605,0.0037,0.0065,0.0092,0.003,0.0001,0.0008
ENSG00000258608,0.0055,0.0043,0.0029,0.0013,0.0001,0.0002
ENSG00000258611,0.0102,0.0412,0.066,0.013,0.0001,0.005
ENSG00000258613,0.029,0.0083,0.0176,0.0032,0.003,0.0101
ENSG00000258618,0.0004,0.0055,0.0004,0.001,0.0006,0.0002
ENSG00000258624,0.0077,0.082,0.0021,0.0056,0.0019,0.0005
ENSG00000258625,0.0004,0.0038,0.0012,0.0003,0.0001,0.0002
ENSG00000258626,0.0399,0.0599,0.0644,0.1358,0.0143,0.0203
ENSG00000258628,0.1579,0.1753,0.1543,0.1447,0.1761,0.2451
ENSG00000258629,0.0085,0.003,0.0012,0.0023,0.0001,0.002
ENSG00000258640,0.1063,0.0342,0.0826,0.0531,0.0284,0.0399
ENSG00000258641,0.0004,0.0089,0.0004,0.0016,0.0001,0.0002
ENSG00000258643,0.0154,0.0229,0.0497,0.0273,0.028,0.0016
ENSG00000258644,0.0729,0.0584,0.1162,0.113,0.065,0.0583
ENSG00000258645,0.02,0.0104,0.0364,0.0108,0.0089,0.0347
ENSG00000258648,0.0391,0.0149,0.0669,0.024,0.0123,0.0023
ENSG00000258650,0.0052,0.003,0.0086,0.0201,0.0081,0.0065
ENSG00000258659,0.4214,0.4311,0.361,0.4003,0.3645,0.3977
ENSG00000258668,0.002,0.0021,0.0037,0.0056,0.0022,0.0011
ENSG00000258684,0.0189,0.0151,0.0423,0.0199,0.0131,0.0134
ENSG00000258685,0.0004,0.0013,0.0012,0.0003,0.0001,0.0002
ENSG00000258692,0.0004,0.0064,0.0012,0.001,0.0001,0.0002
ENSG00000258704,0.3394,0.2133,0.3849,0.5739,0.4449,0.3633
ENSG00000258706,0.0004,0.003,0.0004,0.0003,0.0001,0.0002
ENSG00000258712,0.0012,0.0013,0.0004,0.0003,0.0004,0.0002
ENSG00000258713,0.0004,0.0055,0.0004,0.0003,0.0001,0.0002
ENSG00000258721,0.0004,0.0041,0.0012,0.0071,0.0016,0.0055
ENSG00000258722,0.0012,0.0106,0.0045,0.0036,0.0003,0.0002
ENSG00000258724,0.0014,0.0004,0.0004,0.0003,0.0001,0.0002
ENSG00000258726,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000258737,0.0012,0.0013,0.0012,0.0003,0.0001,0.0005
ENSG00000258739,0.0028,0.0072,0.0004,0.001,0.0001,0.0005
ENSG00000258741,0.1449,0.0662,0.27,0.0605,0.1634,0.1353
ENSG00000258762,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000258769,0.0225,0.0156,0.0473,0.0265,0.0195,0.0387
ENSG00000258771,0.0004,0.0004,0.0012,0.0003,0.0001,0.0002
ENSG00000258774,0.0012,0.0039,0.0029,0.0003,0.0001,0.0002
ENSG00000258778,0.1664,0.1235,0.152,0.1673,0.1025,0.1615
ENSG00000258780,0.0015,0.0019,0.0004,0.0003,0.0176,0.0002
ENSG00000258781,0.0028,0.0057,0.0037,0.0051,0.0026,0.0038
ENSG00000258783,0.002,0.0624,0.0012,0.0049,0.0006,0.0029
ENSG00000258787,0.0012,0.0053,0.0004,0.0003,0.0006,0.0002
ENSG00000258788,0.0004,0.0099,0.0004,0.0012,0.006,0.0002
ENSG00000258794,0.0064,0.0039,0.0034,0.0023,0.01,0.0008
ENSG00000258799,0.0012,0.0022,0.0004,0.0003,0.0009,0.0002
ENSG00000258806,0.0036,0.0115,0.0012,0.0003,0.0003,0.0002
ENSG00000258812,0.0004,0.0047,0.0004,0.0003,0.0001,0.0002
ENSG00000258817,0.0004,0.0055,0.0004,0.0003,0.0003,0.0002
ENSG00000258818,0.4248,0.3005,0.5553,0.2637,0.62,0.4914
ENSG00000258822,0.1393,0.1024,0.1224,0.12,0.1045,0.0815
ENSG00000258828,0.0004,0.0038,0.0004,0.0003,0.0001,0.0002
ENSG00000258834,0.0004,0.0004,0.0004,0.0003,0.0001,0.0002
ENSG00000258839,0.3571,0.2951,0.2895,0.8562,0.2274,0.3576
ENSG00000258841,0.0004,0.0038,0.0004,0.0003,0.0001,0.0002
ENSG00000258846,0.0036,0.0582,0.0299,0.0023,0.0001,0.0008
ENSG00000258848,0.0004,0.0008,0.0004,0.0003,0.0001,0.0002
ENSG00000258849,0.0004,0.0021,0.0004,0.0003,0.0001,0.0008
ENSG00000258863,0.0012,0.0021,0.0004,0.0016,0.0001,0.0011
ENSG00000258870,0.0189,0.0149,0.039,0.0214,0.0056,0.019
ENSG00000258872,0.0012,0.0047,0.0012,0.0043,0.001,0.0011
ENSG00000258873,0.1114,0.0735,0.1139,0.0927,0.1432,0.1597
ENSG00000258877,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000258883,0.002,0.0065,0.0042,0.0063,0.0001,0.0023
ENSG00000258886,0.0238,0.0307,0.0504,0.0248,0.0267,0.0307
ENSG00000258890,5.4474,5.2526,4.3804,8.264,4.8102,5.3731
ENSG00000258893,0.002,0.0166,0.0193,0.0063,0.0017,0.0056
ENSG00000258894,0.0004,0.0038,0.0004,0.0003,0.0001,0.0002
ENSG00000258896,0.0141,0.0192,0.016,0.0511,0.0164,0.0062
ENSG00000258899,0.0004,0.0115,0.0004,0.001,0.0003,0.0002
ENSG00000258900,0.0566,0.0231,0.0672,0.2942,0.0001,0.0034
ENSG00000258905,0.0004,0.0004,0.0004,0.001,0.0001,0.0002
ENSG00000258907,0.0004,0.0064,0.0004,0.0003,0.0001,0.0002
ENSG00000258915,0.0004,0.0098,0.0078,0.0056,0.0052,0.002
ENSG00000258916,0.0004,0.0098,0.0004,0.0003,0.0001,0.0002
ENSG00000258917,0.0278,0.0234,0.0504,0.0214,0.0354,0.0065
ENSG00000258923,0.0036,0.0157,0.0022,0.003,0.0003,0.0026
ENSG00000258925,0.0054,0.01,0.0072,0.0058,0.0006,0.0012
ENSG00000258934,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000258947,0.5311,1.3251,0.4739,0.359,0.5671,1.3609
ENSG00000258948,0.1423,0.0149,0.2071,0.1213,0.0622,0.0699
ENSG00000258951,0.0286,0.0183,0.0726,0.0233,0.0191,0.0337
ENSG00000258956,0.006,0.0183,0.0037,0.0108,0.001,0.0014
ENSG00000258960,0.002,0.003,0.0053,0.001,0.0045,0.0032
ENSG00000258963,0.0254,0.0004,0.0234,0.0036,0.0031,0.0005
ENSG00000258966,0.0004,0.0089,0.0111,0.0102,0.004,0.0035
ENSG00000258972,0.0101,0.0556,0.0168,0.0174,0.0026,0.0008
ENSG00000258978,0.023,0.0056,0.0087,0.012,0.006,0.0142
ENSG00000258980,0.1221,0.0149,0.1349,0.0865,0.0315,0.0245
ENSG00000258981,0.0004,0.0013,0.0012,0.001,0.0001,0.0002
ENSG00000258984,0.2085,0.07,0.2375,0.1947,0.3246,0.2289
ENSG00000258986,0.3634,0.5416,0.1397,0.0866,0.2621,0.1027
ENSG00000258988,0.0029,0.0016,0.0148,0.0011,0.0001,0.0008
ENSG00000258990,0.0012,0.0055,0.0004,0.0003,0.0001,0.0002
ENSG00000258991,0.0016,0.0291,0.0004,0.0036,0.0053,0.0033
ENSG00000258995,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000258997,0.0004,0.0279,0.0028,0.0043,0.0001,0.0002
ENSG00000259000,0.0038,0.0162,0.0148,0.0051,0.0055,0.0024
ENSG00000259009,0.0004,0.0004,0.0004,0.0003,0.0003,0.0002
ENSG00000259010,0.0045,0.0076,0.0055,0.0044,0.0064,0.0094
ENSG00000259012,0.0012,0.0004,0.0012,0.0023,0.0001,0.0002
ENSG00000259019,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259021,0.0004,0.0047,0.0004,0.0003,0.0001,0.0002
ENSG00000259022,0.002,0.0091,0.0021,0.0056,0.0001,0.0002
ENSG00000259024,0.0306,0.0405,0.0207,0.0108,0.025,0.0726
ENSG00000259029,0.0016,0.0014,0.0004,0.0007,0.0006,0.0013
ENSG00000259030,1.0197,1.1783,1.1896,0.6535,0.6853,0.6673
ENSG00000259032,0.0004,0.0022,0.0013,0.001,0.0001,0.0002
ENSG00000259040,0.2914,0.037,0.0654,0.2905,0.3759,0.0934
ENSG00000259043,0.0048,0.0055,0.0103,0.0036,0.0022,0.0114
ENSG00000259045,0.002,0.0157,0.1587,0.0003,0.0594,0.0638
ENSG00000259046,0.0044,0.0013,0.0029,0.0023,0.0001,0.0005
ENSG00000259050,0.0117,0.0081,0.0111,0.0116,0.0146,0.0084
ENSG00000259051,0.0004,0.0021,0.0004,0.0003,0.0003,0.0017
ENSG00000259056,0.0165,0.1083,0.0201,0.0108,0.0006,0.0047
ENSG00000259057,0.0004,0.0081,0.0004,0.0003,0.0006,0.0002
ENSG00000259059,0.0004,0.0098,0.0029,0.0003,0.0001,0.0002
ENSG00000259068,0.0004,0.0013,0.0004,0.001,0.0001,0.0002
ENSG00000259074,0.0004,0.003,0.0004,0.001,0.0001,0.0014
ENSG00000259075,1.1342,0.6142,1.6119,0.7786,0.961,1.2552
ENSG00000259078,0.0141,0.0123,0.0053,0.0201,0.0118,0.0026
ENSG00000259086,0.0004,0.0116,0.0079,0.0021,0.0001,0.0002
ENSG00000259090,0.044,0.0395,0.1046,0.0365,0.009,0.0178
ENSG00000259092,0.0004,0.0004,0.0004,0.0016,0.0013,0.0005
ENSG00000259096,0.052,0.0973,0.1045,0.1381,0.0515,0.037
ENSG00000259100,0.0128,0.0454,0.027,0.0468,0.0524,0.0032
ENSG00000259102,0.0004,0.0038,0.0004,0.0043,0.001,0.0002
ENSG00000259105,0.002,0.0244,0.0029,0.0036,0.0003,0.0005
ENSG00000259112,0.0316,0.0171,0.2387,0.0077,0.4653,0.6034
ENSG00000259120,0.322,0.0285,0.3506,0.1358,0.5151,0.6607
ENSG00000259122,0.0215,0.0355,0.0119,0.0295,0.0173,0.023
ENSG00000259144,0.0351,0.0141,0.0431,0.0168,0.0017,0.0011
ENSG00000259148,0.0004,0.0021,0.0012,0.0003,0.0001,0.0002
ENSG00000259151,0.0584,0.1016,0.0422,0.053,0.0379,0.0522
ENSG00000259154,0.0004,0.0047,0.0004,0.0007,0.0001,0.0017
ENSG00000259155,0.0117,0.0133,0.016,0.0056,0.0008,0.0005
ENSG00000259156,0.1253,0.148,0.116,0.1272,0.0539,0.0328
ENSG00000259158,0.1989,0.6682,0.4193,0.5828,0.225,0.1528
ENSG00000259161,0.023,0.0276,0.0472,0.0358,0.0102,0.0172
ENSG00000259165,0.1375,0.1772,0.1834,0.1728,0.1142,0.107
ENSG00000259167,0.0133,0.0047,0.0439,0.0325,0.0372,0.0014
ENSG00000259179,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259183,0.0052,0.02,0.0135,0.0056,0.0001,0.0017
ENSG00000259186,0.0012,0.0132,0.0021,0.0049,0.0003,0.0002
ENSG00000259205,0.1312,0.0377,0.2168,0.1225,0.0278,0.0022
ENSG00000259207,0.0868,0.136,0.116,0.0661,0.0463,0.0473
ENSG00000259224,0.0149,0.0167,0.0175,0.0275,0.0143,0.0034
ENSG00000259228,0.0633,0.0472,0.1193,0.0092,0.0047,0.0026
ENSG00000259236,0.18,0.0293,0.2346,0.0514,0.0994,0.0497
ENSG00000259246,0.0004,0.0004,0.0012,0.0003,0.0001,0.0002
ENSG00000259247,0.0004,0.0004,0.0004,0.0043,0.0003,0.0002
ENSG00000259259,0.0062,0.0103,0.0073,0.001,0.0004,0.0024
ENSG00000259261,0.0004,0.0004,0.0004,0.0003,0.0001,0.0002
ENSG00000259262,0.031,0.0531,0.0324,0.0378,0.0104,0.023
ENSG00000259271,0.1399,0.0231,0.101,0.1525,0.1178,0.0625
ENSG00000259288,0.0051,0.0021,0.0005,0.0021,0.0001,0.0002
ENSG00000259295,2.5898,5.602,3.049,2.6636,1.685,1.751
ENSG00000259300,0.0036,0.0047,0.0004,0.0016,0.0001,0.0002
ENSG00000259305,0.135,0.0475,0.1629,0.1099,0.1202,0.3663
ENSG00000259308,0.0421,0.0427,0.0993,0.0321,0.0198,0.0333
ENSG00000259315,0.4469,0.3371,0.4751,0.3697,0.3276,0.3864
ENSG00000259318,0.2038,0.0345,0.2013,0.0392,0.0432,0.0166
ENSG00000259324,0.0028,0.0096,0.0062,0.0049,0.0001,0.0016
ENSG00000259330,0.2785,0.7122,0.1734,0.2114,0.3141,0.1686
ENSG00000259332,0.0687,0.0188,0.1315,0.0415,0.1308,0.144
ENSG00000259335,0.1253,0.082,0.3268,0.1417,0.0952,0.0708
ENSG00000259338,0.0028,0.003,0.0004,0.001,0.0001,0.0011
ENSG00000259339,0.0391,0.0123,0.0521,0.0437,0.0095,0.0069
ENSG00000259358,1.4732,0.944,2.7636,0.8383,1.1175,0.8311
ENSG00000259374,0.0351,0.0591,0.033,0.03,0.019,0.0099
ENSG00000259378,0.1197,0.1243,0.0745,0.1607,0.0542,0.0169
ENSG00000259379,0.0246,0.0234,0.0258,0.0076,0.0006,0.0035
ENSG00000259384,0.0004,0.0004,0.0004,0.0003,0.0003,0.0023
ENSG00000259389,0.0028,0.003,0.0275,0.0003,0.0173,0.0002
ENSG00000259399,0.0004,0.0024,0.0051,0.0003,0.0001,0.0002
ENSG00000259404,0.0349,0.2143,0.0415,0.1581,0.0598,0.0054
ENSG00000259411,0.0381,0.0215,0.0574,0.0064,0.0058,0.0005
ENSG00000259417,0.437,0.511,0.3771,0.3395,0.2438,0.1865
ENSG00000259419,0.0061,0.0645,0.0096,0.019,0.0091,0.0035
ENSG00000259427,0.0109,0.0013,0.0062,0.0003,0.0001,0.0002
ENSG00000259428,0.0004,0.0072,0.0012,0.0023,0.0001,0.0002
ENSG00000259429,0.0462,0.5133,0.0294,0.0472,0.1982,0.3464
ENSG00000259431,0.7003,0.4101,0.7054,0.4268,0.9474,0.6364
ENSG00000259435,0.0004,0.0006,0.0004,0.0005,0.0001,0.0059
ENSG00000259440,0.2954,0.0675,0.5187,0.1364,0.0672,0.1993
ENSG00000259441,0.0004,0.0072,0.0037,0.0016,0.0001,0.0005
ENSG00000259449,0.0004,0.0185,0.0004,0.003,0.0001,0.0002
ENSG00000259461,0.0004,0.0191,0.0045,0.0536,0.0723,0.0029
ENSG00000259464,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259465,0.0004,0.0038,0.0111,0.003,0.0221,0.005
ENSG00000259466,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259467,0.036,0.0562,0.0402,0.0701,0.0281,0.0169
ENSG00000259470,0.0094,0.0047,0.0092,0.0036,0.0069,0.0042
ENSG00000259479,0.2048,0.072,0.1487,0.5092,0.1498,0.1516
ENSG00000259489,0.0004,0.0038,0.0004,0.0016,0.0001,0.0002
ENSG00000259493,0.002,0.0047,0.0045,0.0043,0.0003,0.0002
ENSG00000259494,1.2924,0.8068,1.5361,1.3855,2.0733,1.4322
ENSG00000259496,0.0004,0.0004,0.0029,0.0003,0.0001,0.0002
ENSG00000259500,0.0069,0.0174,0.0053,0.0056,0.001,0.0011
ENSG00000259511,0.0204,0.1225,0.0274,0.0252,0.0051,0.0095
ENSG00000259512,0.0603,0.0593,0.0562,0.1098,0.0314,0.0175
ENSG00000259513,0.0407,0.0378,0.0439,0.0594,0.0074,0.0117
ENSG00000259516,0.0791,0.0509,0.1065,0.0913,0.0489,0.0279
ENSG00000259525,0.0004,0.0004,0.0004,0.0003,0.0001,0.0008
ENSG00000259535,0.0044,0.0064,0.0004,0.0023,0.0005,0.0008
ENSG00000259547,0.0278,0.0106,0.0349,0.0174,0.0072,0.0023
ENSG00000259550,0.0004,0.0047,0.0021,0.001,0.0001,0.0002
ENSG00000259557,0.0004,0.0047,0.0012,0.0003,0.0001,0.0002
ENSG00000259558,0.0004,0.0013,0.0045,0.001,0.0001,0.0002
ENSG00000259565,0.0254,0.0055,0.0218,0.0339,0.0363,0.0248
ENSG00000259571,0.8016,0.0786,0.7368,0.7965,0.4029,0.4597
ENSG00000259573,0.0004,0.0038,0.0037,0.0003,0.0001,0.0002
ENSG00000259581,0.0645,0.0168,0.0633,0.0156,0.0059,0.0112
ENSG00000259585,0.3245,0.17,0.3276,0.0833,0.0783,0.0506
ENSG00000259592,0.0085,0.0072,0.0406,0.0016,0.0019,0.0002
ENSG00000259593,0.0004,0.0021,0.0012,0.0023,0.0001,0.0002
ENSG00000259612,0.0045,0.0047,0.0012,0.0003,0.0008,0.0017
ENSG00000259614,0.0004,0.0038,0.0004,0.0003,0.0001,0.0002
ENSG00000259626,0.002,0.0089,0.0021,0.0043,0.0001,0.0002
ENSG00000259630,0.0621,0.1334,0.0319,0.028,0.0122,0.0862
ENSG00000259633,0.0004,0.0004,0.0021,0.001,0.0001,0.0005
ENSG00000259637,0.0012,0.0021,0.0004,0.0013,0.0002,0.0002
ENSG00000259651,0.0004,0.0047,0.0045,0.0003,0.0001,0.0005
ENSG00000259657,0.0632,0.0452,0.1243,0.0808,0.0348,0.0118
ENSG00000259660,3.5211,0.6606,3.0852,1.8019,1.2896,0.6085
ENSG00000259671,0.0117,0.0251,0.0135,0.0076,0.0003,0.005
ENSG00000259686,0.0088,0.0542,0.0029,0.0096,0.0072,0.0008
ENSG00000259691,0.0512,0.0089,0.1062,0.0207,0.0074,0.0321
ENSG00000259698,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259699,0.5539,0.3497,0.497,0.4118,0.4894,0.4125
ENSG00000259706,0.4962,0.7453,0.3684,0.1855,0.1698,0.0792
ENSG00000259710,0.0165,0.0166,0.0299,0.0135,0.0084,0.0005
ENSG00000259726,0.0177,0.09,0.0363,0.0193,0.0001,0.0011
ENSG00000259728,0.3124,0.3143,0.3397,0.3539,0.174,0.1989
ENSG00000259738,0.0004,0.0013,0.0004,0.001,0.001,0.0002
ENSG00000259746,0.211,0.0522,0.1697,0.175,0.1095,0.1005
ENSG00000259749,0.0069,0.0004,0.0021,0.0003,0.0155,0.0123
ENSG00000259750,0.0053,0.0157,0.0062,0.003,0.0029,0.0018
ENSG00000259751,0.0069,0.0089,0.0053,0.0161,0.0024,0.0002
ENSG00000259781,2.8304,2.3711,2.1031,4.4885,3.6628,4.208
ENSG00000259790,0.0029,0.0147,0.0029,0.0064,0.0031,0.0063
ENSG00000259803,0.0004,0.0047,0.007,0.0016,0.0003,0.0008
ENSG00000259823,0.0012,0.0176,0.0012,0.001,0.0005,0.013
ENSG00000259832,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000259836,0.0004,0.0081,0.0004,0.0016,0.0001,0.0002
ENSG00000259838,0.0004,0.0013,0.0004,0.0003,0.0001,0.0005
ENSG00000259842,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000259844,0.0004,0.0004,0.0004,0.0023,0.0006,0.0002
ENSG00000259845,0.0519,0.0598,0.0207,0.0795,0.0047,0.0363
ENSG00000259852,0.0004,0.0006,0.0004,0.0003,0.0001,0.0002
ENSG00000259856,0.006,0.0013,0.0069,0.0035,0.005,0.0046
ENSG00000259897,0.0012,0.0004,0.0062,0.0003,0.0001,0.0072
ENSG00000259904,0.002,0.0055,0.007,0.0016,0.0008,0.0005
ENSG00000259917,0.0167,0.0227,0.0413,0.0063,0.0001,0.0092
ENSG00000259918,0.0117,0.0036,0.0139,0.0053,0.0031,0.0011
ENSG00000259956,0.8739,0.6696,0.8638,0.4852,0.816,0.229
ENSG00000259966,0.0004,0.003,0.0004,0.0003,0.0001,0.0002
ENSG00000259978,0.0052,0.0086,0.0086,0.0036,0.0001,0.0015
ENSG00000259979,0.0004,0.003,0.0004,0.001,0.0001,0.0002
ENSG00000259982,0.0012,0.003,0.0053,0.0016,0.0008,0.0002
ENSG00000259987,0.0004,0.0068,0.0079,0.0016,0.0001,0.0008
ENSG00000259996,0.0004,0.0055,0.0004,0.0003,0.0001,0.0002
ENSG00000259997,0.0004,0.0004,0.0004,0.001,0.0001,0.0002
ENSG00000260001,0.0246,0.3623,0.016,0.0464,0.0716,0.0285
ENSG00000260010,0.0004,0.0022,0.0004,0.003,0.0003,0.0011
ENSG00000260014,0.0197,0.0149,0.0283,0.0398,0.009,0.0084
ENSG00000260024,0.0028,0.0084,0.0078,0.0056,0.0113,0.0012
ENSG00000260027,0.1279,0.176,0.0943,0.1558,0.1142,0.1171
ENSG00000260031,0.0028,0.0132,0.0012,0.0095,0.001,0.0005
ENSG00000260053,0.0004,0.0287,0.001,0.0012,0.0001,0.0005
ENSG00000260062,0.2981,0.3274,0.6414,0.4394,0.4024,0.4101
ENSG00000260075,0.3407,0.0959,0.2132,0.0025,0.0009,0.1086
ENSG00000260087,0.0014,0.0039,0.0004,0.0003,0.0004,0.0005
ENSG00000260089,0.0496,0.0514,0.0375,0.0404,0.0118,0.0602
ENSG00000260097,0.5391,0.1857,1.094,0.5712,0.3984,0.1305
ENSG00000260105,0.2088,0.1174,0.1487,0.1907,0.0988,0.1148
ENSG00000260128,0.0312,0.0199,0.042,0.0073,0.0116,0.0144
ENSG00000260133,0.0004,0.0004,0.0012,0.0003,0.0001,0.0005
ENSG00000260134,0.0004,0.0004,0.0004,0.0023,0.0001,0.0002
ENSG00000260139,0.0004,0.0073,0.0021,0.001,0.0001,0.0014
ENSG00000260147,0.0004,0.0013,0.0004,0.0003,0.0001,0.0002
ENSG00000260153,0.0004,0.02,0.0004,0.001,0.0003,0.0002
ENSG00000260161,0.0036,0.0159,0.0216,0.0348,0.0161,0.002
ENSG00000260174,0.0052,0.0013,0.0145,0.0059,0.0034,0.0072
ENSG00000260187,0.0028,0.0132,0.0062,0.0056,0.0001,0.0017
ENSG00000260207,0.0016,0.011,0.0007,0.0003,0.0001,0.0022
ENSG00000260220,0.0149,0.0582,0.0029,0.0016,0.0019,0.0005
ENSG00000260224,0.0004,0.0072,0.0021,0.0043,0.0001,0.0026
ENSG00000260229,0.0338,0.0475,0.0325,0.0221,0.0317,0.0916
ENSG00000260230,8.2223,11.0516,7.6483,7.9533,6.4364,5.6827
ENSG00000260238,0.0292,0.0197,0.0471,0.018,0.0539,0.0367
ENSG00000260240,0.021,0.0217,0.0205,0.0417,0.0235,0.0469
ENSG00000260247,0.0157,0.0124,0.0094,0.0345,0.004,0.002
ENSG00000260266,1.55,1.5007,1.7503,1.7317,0.7921,0.7979
ENSG00000260282,0.0036,0.0004,0.0119,0.0023,0.001,0.0212
ENSG00000260284,0.0004,0.003,0.0012,0.0016,0.0001,0.0002
ENSG00000260286,0.0004,0.0081,0.0029,0.0238,0.0019,0.0065
ENSG00000260287,0.0004,0.0004,0.0004,0.0003,0.0001,0.0002
ENSG00000260298,0.0004,0.0004,0.0053,0.0003,0.0001,0.0002
ENSG00000260307,0.0004,0.0251,0.0004,0.0003,0.0001,0.0002
ENSG00000260314,0.0077,2.4849,0.0381,0.1266,0.0899,0.0111
ENSG00000260318,0.0971,0.1397,0.098,0.1805,0.0535,0.0763
ENSG00000260325,0.2069,0.1884,0.213,0.4933,0.7296,0.2155
ENSG00000260326,0.0004,0.0013,0.0037,0.001,0.0003,0.0002
ENSG00000260341,0.0004,0.0021,0.0004,0.0003,0.0001,0.0002
ENSG00000260347,0.0004,0.0013,0.0004,0.001,0.0001,0.0002
ENSG00000260357,0.0028,0.0395,0.025,0.0102,0.0026,0.0011
ENSG00000260386,0.0004,0.003,0.0004,0.001,0.0015,0.0014
ENSG00000260389,0.0299,0.0746,0.0321,0.0145,0.0166,0.0055
ENSG00000260427,0.002,0.0115,0.0012,0.0023,0.0006,0.0002
ENSG00000260428,0.0713,0.2969,0.0767,0.1246,0.0919,0.2807
ENSG00000260451,0.0044,0.0115,0.0078,0.003,0.0001,0.0002
ENSG00000260452,0.081,0.1074,0.0701,0.1851,0.0658,0.0736
ENSG00000260456,0.423,0.4712,0.4167,0.3105,0.3553,0.2586
ENSG00000260458,0.0004,0.0214,0.0012,0.0019,0.0001,0.0008
ENSG00000260459,0.0512,0.0047,0.0021,0.0082,0.0416,0.0026
ENSG00000260471,0.0086,0.0021,0.0332,0.0023,0.0031,0.0002
ENSG00000260480,0.0004,0.0038,0.0004,0.0003,0.0001,0.0023
ENSG00000260490,0.0141,0.0245,0.007,0.0754,0.0201,0.0194
ENSG00000260518,0.5182,0.2114,1.0662,0.2017,0.1479,0.1165
ENSG00000260524,0.0004,0.0013,0.0012,0.001,0.0001,0.0008
ENSG00000260549,0.031,0.2268,0.0431,0.0761,0.0727,0.5308
ENSG00000260571,0.0972,0.045,0.0723,0.1985,0.1195,0.0776
ENSG00000260576,0.1098,0.206,0.0977,0.2012,0.0492,0.0725
ENSG00000260582,0.0077,0.0004,0.007,0.0016,0.001,0.0002
ENSG00000260595,0.0004,0.0047,0.0004,0.0007,0.0001,0.0002
ENSG00000260596,0.0192,0.1416,0.0183,0.0206,0.0186,0.0109
ENSG00000260598,0.0004,0.003,0.0004,0.0003,0.0001,0.0014
