gene,GSM5470483,GSM5470484,GSM5470485,GSM5470486,GSM5470487,GSM5470488,GSM5903107,GSM5903108,GSM5903109,GSM5903110,GSM5903111,GSM5903112,GSM5903113,GSM5903114
ENSG00000007350,0.0102,0.0004,0.0016,0.0469,0.0003,0.0318,0.017,0.0056,0.0057,0.0043,0.0004,0.0206,0.0003,0.0004
ENSG00000007372,5.1893,1.091,6.2524,2.5124,2.1667,2.4194,10.2762,0.678,2.6787,0.9961,0.4843,2.1531,2.0065,1.2248
ENSG00000007376,0.24,0.3261,0.0777,0.1789,0.2506,0.0622,0.3668,0.2641,0.6561,0.2514,0.2853,0.2208,0.5264,0.21
ENSG00000007384,0.5193,0.1927,1.2837,0.5749,0.303,0.8264,0.7753,0.454,0.3409,0.5277,0.2713,0.4124,0.2533,0.6754
ENSG00000007392,4.0973,4.841,4.3136,3.3741,4.5624,4.878,3.6184,4.8672,3.6042,4.9356,5.419,4.5508,5.4945,7.6385
ENSG00000007402,0.1315,0.2533,0.1966,0.0835,0.3018,0.2399,0.5809,0.128,0.8152,0.1349,0.067,0.1086,0.1196,0.1713
ENSG00000007516,4.114,2.2871,0.9113,0.5031,2.0789,1.1685,2.1407,0.8455,2.629,0.7441,0.401,1.1385,1.3526,0.829
ENSG00000007520,2.8873,1.8923,0.93,1.8024,1.5771,0.8734,3.2212,1.7135,1.9485,2.2023,3.3429,2.0103,2.92,1.4597
ENSG00000007541,1.3767,1.2449,0.8784,0.6019,1.1435,0.9628,0.7803,1.0825,1.4098,1.1209,1.1866,1.4846,0.9433,1.13
ENSG00000007545,0.808,1.0775,0.8235,0.7296,0.8993,0.8752,1.0173,1.3771,1.1334,1.0351,1.1971,0.7748,1.1624,1.6429
ENSG00000007866,0.2018,0.0943,0.9186,0.2937,0.1289,0.3867,0.4395,0.0638,0.2048,0.1428,0.0329,0.171,0.1787,0.0943
ENSG00000007908,0.1683,0.0168,0.0089,0.2018,0.122,0.0086,0.1294,0.1129,0.0037,0.0215,0.084,0.051,0.001,0.0554
ENSG00000007923,0.5368,0.9154,0.3884,0.5909,0.819,0.2414,0.3505,0.6729,0.6699,0.8524,1.1254,0.9405,0.8642,1.2737
ENSG00000007933,0.2219,0.4017,0.2711,0.3557,0.2127,0.3874,0.3244,0.2879,0.1558,0.2226,0.2893,0.3733,0.2254,0.3568
ENSG00000007944,1.0477,2.8783,1.7281,2.8976,1.344,3.578,2.0314,2.3387,1.6786,3.4311,2.7509,1.9404,2.7529,2.8726
ENSG00000007952,0.0295,0.0466,0.0078,0.0756,0.0521,0.045,0.0831,0.0704,0.1009,0.0341,0.0529,0.037,0.0522,0.0805
ENSG00000007968,0.1385,0.1522,0.2371,0.2692,0.1357,0.1344,0.0893,0.1243,0.0794,0.1733,0.1632,0.1649,0.1636,0.1997
ENSG00000008018,9.0014,5.1853,6.2317,3.0622,5.2178,4.7132,4.7636,4.5127,3.4353,7.7199,10.4415,3.34,7.6263,4.0113
ENSG00000008056,0.1927,3.3546,0.1205,0.4487,2.3238,1.1873,0.872,1.1636,7.2055,0.2488,0.1862,0.502,0.14,0.7053
ENSG00000008083,1.6569,2.2097,3.5517,1.235,2.0334,3.7982,2.2266,2.1521,2.367,2.2511,2.0366,2.2808,2.155,3.1688
ENSG00000008086,5.4227,7.435,12.8501,13.0642,7.3447,12.5128,9.573,8.4086,7.6774,6.6511,7.8954,7.0066,7.6364,9.5734
ENSG00000008118,0.0446,0.4759,0.0349,0.0564,0.4621,0.1188,0.1154,0.1895,1.0503,0.0812,0.0818,0.1219,0.0639,0.1396
ENSG00000008128,3.7707,4.3324,3.4901,7.1939,4.4772,4.3729,6.3092,5.606,4.7699,5.4848,5.0931,5.9247,7.1685,5.7704
ENSG00000008130,1.1179,1.0797,1.3158,2.0234,0.9643,0.9401,2.7358,1.5581,1.6244,1.1333,1.3129,1.1895,1.4355,1.1594
ENSG00000008196,0.0003,0.0004,0.0005,0.1904,0.0003,0.0005,0.0153,0.0003,0.001,0.0003,0.0004,0.0043,0.001,0.0061
ENSG00000008197,0.0003,0.3418,0.0005,0.043,0.0003,0.0005,0.0112,0.0003,0.0003,0.0003,0.0004,0.0012,0.0003,0.0004
ENSG00000008226,3.098,0.9705,1.2064,1.596,1.6288,0.8864,1.7729,0.5294,1.3506,0.6107,0.5184,0.7974,0.9264,0.7678
ENSG00000008256,0.4266,0.543,0.881,1.853,0.5601,0.9376,1.5716,0.7073,1.2924,0.4747,0.406,1.1359,0.5589,0.435
ENSG00000008277,1.509,3.2622,1.1116,1.0284,2.6284,1.8555,1.804,1.9511,3.6029,1.9238,1.9175,2.1009,1.7789,2.2786
ENSG00000008282,6.9923,3.5983,3.3222,4.7522,5.4921,4.8132,4.2317,5.5196,2.363,6.4619,10.9349,3.8032,7.4936,5.0913
ENSG00000008283,1.3274,0.7381,0.3605,0.4794,1.061,0.7443,0.7652,0.4902,1.4037,0.1674,0.1553,0.6591,0.3817,0.263
ENSG00000008294,15.554,14.5596,27.0723,15.4169,16.8987,25.4492,13.8472,21.6275,11.7006,17.0504,26.9225,17.7246,22.933,27.0722
ENSG00000008300,0.1216,0.4446,0.3615,0.2746,0.3816,0.515,0.2452,0.3597,1.0772,0.3316,0.2624,0.2745,0.6515,0.3678
ENSG00000008311,6.2698,7.444,5.5574,3.5129,6.7752,5.4308,4.021,9.0399,2.9036,14.3364,9.9762,8.4489,6.1688,22.6187
ENSG00000008323,0.139,0.2007,0.1871,0.3216,0.1647,0.1237,0.1534,0.1173,0.1277,0.1967,0.106,0.1231,0.1891,0.1563
ENSG00000008324,1.7836,1.1417,1.7542,0.9485,1.589,1.9467,0.9026,1.5107,1.4103,2.1339,2.4264,0.8333,2.96,0.8816
ENSG00000008382,0.4628,0.3574,0.253,0.4104,0.3092,0.231,0.3725,0.3453,0.4791,0.3681,0.4771,0.3649,0.2927,0.3007
ENSG00000008394,18.4332,3.5376,12.4647,4.4156,6.3922,1.9217,8.7481,2.2055,4.5598,3.3466,1.2369,3.3894,4.3553,2.2928
ENSG00000008405,0.9795,0.5564,3.4536,2.1821,0.851,3.7175,1.9958,1.072,1.1804,1.0207,1.3475,0.6273,2.323,0.9408
ENSG00000008438,0.0038,0.0078,0.0037,0.001,0.0034,0.0005,0.0012,0.0023,0.0023,0.001,0.0085,0.0043,0.0121,0.0004
ENSG00000008441,6.8022,5.5387,4.6904,4.589,5.9573,9.1479,9.1489,7.8114,7.4664,8.4766,9.0707,10.4896,7.3553,13.7141
ENSG00000008513,0.6988,0.806,1.78,4.0151,0.7257,1.612,1.875,0.8941,0.9083,0.5745,0.6316,1.1904,0.7316,0.6845
ENSG00000008516,0.0382,0.0645,0.0318,0.1024,0.0384,0.0167,0.0451,0.0245,0.0272,0.0706,0.0226,0.0868,0.0453,0.0611
ENSG00000008517,0.4315,0.1968,0.731,5.1759,0.4645,0.4515,2.7077,0.3387,0.3282,0.2488,0.4676,0.4476,0.7826,0.1695
ENSG00000008710,1.2249,1.6268,5.8372,1.6386,1.7235,3.8861,2.2301,1.6961,1.9488,1.2109,2.0497,1.504,3.3127,2.5929
ENSG00000008735,1.3343,2.1934,1.0426,1.4235,1.4561,1.3569,2.9599,1.1873,5.017,0.8044,0.8132,1.7947,1.0524,1.4787
ENSG00000008838,1.2609,1.7941,1.4503,1.081,1.426,1.9133,1.0478,1.5168,1.5153,1.7781,1.6566,1.5565,1.4854,1.9873
ENSG00000008853,1.4912,1.6322,0.6067,0.9782,1.2556,0.4597,0.9683,0.3585,2.1381,0.3561,0.1677,0.8935,0.2277,0.5491
ENSG00000008869,1.0621,1.4466,1.4717,1.5507,1.5624,1.9553,1.1003,1.7474,1.3227,1.5508,1.7558,1.4424,1.5978,2.1871
ENSG00000008952,22.8416,13.1262,18.0906,19.9643,19.1983,22.6617,48.7347,21.4697,14.0707,18.3313,26.2646,30.1942,16.2629,14.8821
ENSG00000008988,13.6241,5.5163,15.4106,31.7788,10.1276,23.2257,25.536,13.186,8.3313,9.9532,15.467,14.3836,13.7281,6.8966
ENSG00000009307,7.8513,7.4381,6.9342,14.0939,6.9649,9.6547,17.698,7.9307,8.2101,8.0723,9.0993,11.8891,7.9988,6.5096
ENSG00000009335,2.2692,2.8912,3.0265,2.7064,2.8912,3.3222,2.2883,2.8273,2.5221,2.6111,3.4095,3.0366,3.1623,3.1404
ENSG00000009413,5.9105,6.8495,15.6093,4.8464,7.5312,11.8725,5.0799,7.1663,7.2147,6.7456,6.3642,7.1554,5.3131,8.7682
ENSG00000009694,0.2431,0.8928,0.6796,0.0967,0.6396,1.3585,0.9047,0.7944,0.8959,0.4456,0.2697,0.6335,0.3225,0.957
ENSG00000009709,0.0003,0.0198,0.0005,0.0507,0.0165,0.0015,0.0103,0.0075,0.0459,0.0003,0.0019,0.0066,0.001,0.0077
ENSG00000009724,0.1298,0.2163,0.1984,0.2244,0.2254,0.18,0.1837,0.1727,0.1579,0.1919,0.1596,0.1503,0.1861,0.3301
ENSG00000009765,0.569,0.6265,0.7602,1.4178,0.6619,0.9719,0.4731,0.6278,0.5245,0.719,0.8035,0.6656,0.6787,0.8882
ENSG00000009780,1.9674,2.3543,1.2006,1.0231,2.2996,1.7845,0.8407,1.6339,1.2028,2.1038,2.954,2.1984,1.7103,2.7711
ENSG00000009790,0.3291,0.3003,0.5453,0.2138,0.322,0.3843,0.4771,0.4658,0.2566,0.4561,0.2734,0.5313,0.4436,0.341
ENSG00000009830,1.5832,2.3373,2.603,1.8183,1.7641,3.1807,1.2709,2.391,1.7197,2.5695,2.782,2.0732,3.4886,4.5334
ENSG00000009844,1.08,1.0472,0.6903,1.2307,1.1658,0.9776,1.5401,1.1994,1.2514,0.9705,1.4076,0.8676,1.2336,0.8215
ENSG00000009950,0.8831,2.0511,0.9935,0.6429,1.5593,0.9488,0.3799,1.3581,1.7235,1.1169,0.9781,1.5379,0.8465,1.7888
ENSG00000009954,3.8976,4.1562,4.6857,6.5167,4.3655,8.8447,5.7651,5.6321,4.9721,4.7229,5.2103,5.8017,5.5663,6.6633
ENSG00000010017,1.8044,1.8028,2.422,1.9063,2.141,1.7464,2.1116,1.4935,2.4369,1.2629,2.1312,1.2587,2.6665,1.4002
ENSG00000010030,0.0557,0.0555,0.0579,0.1253,0.0883,0.0197,0.079,0.0658,0.0479,0.0354,0.1417,0.0822,0.0653,0.0894
ENSG00000010072,1.1055,0.9575,0.6266,0.5641,0.9231,0.616,0.5694,1.0452,0.5624,2.0085,1.2243,0.812,1.0234,0.8593
ENSG00000010165,0.5928,0.4826,0.6515,0.64,0.5807,0.5363,0.7447,0.7748,0.5475,0.8219,0.9745,0.5051,0.9736,0.804
ENSG00000010219,1.5149,1.0163,1.2398,0.8237,1.1746,0.6101,1.0704,1.4346,0.9216,1.4545,1.9463,1.0821,1.0641,0.8941
ENSG00000010244,7.801,12.3047,18.5047,10.5761,12.2935,18.1489,8.5589,14.4143,9.1463,12.1654,15.3655,13.0676,14.1902,18.7337
ENSG00000010256,2.606,1.887,1.0698,1.5794,1.6467,1.8969,2.4383,1.7927,2.3866,1.8701,2.3682,1.8236,2.1813,1.3859
ENSG00000010270,1.9889,1.5994,2.271,2.298,1.6785,2.0528,2.5336,1.5482,1.7241,2.1634,1.7365,1.4837,1.6146,1.542
ENSG00000010278,16.6752,17.582,23.8518,3.4755,12.3662,18.9362,3.9474,17.3454,6.13,28.6743,35.1461,11.5083,22.3438,16.4301
ENSG00000010282,3.5881,2.0987,9.424,1.7459,2.7657,10.1517,2.6094,4.4296,3.5446,12.3791,6.3172,2.4599,7.0242,4.9477
ENSG00000010292,0.8281,0.7539,0.9001,1.0481,0.691,0.8997,0.6764,1.2179,0.7394,1.3051,1.2837,0.8965,1.2868,1.4306
ENSG00000010295,0.953,1.5124,2.02,0.7049,1.1324,1.0147,1.1168,1.5997,1.3907,1.8105,1.1654,1.3466,1.0945,1.553
ENSG00000010310,0.5917,0.7444,1.7906,0.9485,0.5988,2.0038,0.2999,0.6107,0.441,1.5706,0.8159,0.7193,0.8636,1.3869
ENSG00000010318,0.6966,1.0513,0.9915,0.4968,0.8373,1.1019,0.3039,0.9349,0.5896,1.6156,0.8183,0.9222,0.8439,1.9243
ENSG00000010319,0.0038,0.013,0.0329,0.4314,0.0434,0.2724,0.1708,0.0252,0.0359,0.0745,0.0085,0.2192,0.0646,0.0117
ENSG00000010322,1.988,3.6323,2.5628,2.3232,2.9773,3.3774,2.8504,2.8426,4.2294,2.3575,2.5297,2.5516,3.019,3.0386
ENSG00000010327,0.8497,0.4594,0.6705,1.2887,0.4743,0.3017,1.518,1.2581,0.4921,0.2984,0.5668,1.6102,0.5161,0.1318
ENSG00000010361,1.7178,0.9213,0.4672,0.4608,0.9435,0.566,1.0148,0.9172,0.8722,1.1195,1.6426,0.9858,1.1571,0.938
ENSG00000010379,0.1648,0.0861,0.2832,0.1215,0.1083,0.5535,0.2088,0.1123,0.1519,0.2011,0.1107,0.4116,0.1787,0.0805
ENSG00000010404,8.8204,17.845,11.3017,10.2399,15.2536,11.905,12.3439,11.8076,24.645,9.8491,10.1237,11.9178,11.039,11.5183
ENSG00000010438,0.0207,0.382,0.0412,0.0775,0.0665,0.0025,0.0839,0.0651,0.754,0.048,0.0033,0.0308,0.0252,0.0158
ENSG00000010539,0.9149,1.3062,0.9774,1.8234,1.2378,0.8812,0.8869,1.1102,1.0255,1.2576,1.3512,1.1567,1.1176,1.2654
ENSG00000010610,0.5613,0.1928,1.219,0.361,0.4179,0.328,0.6727,1.3364,0.282,0.5602,0.2313,0.6367,0.4379,0.3501
ENSG00000010626,4.4449,0.5203,0.5678,0.6797,1.4786,0.3692,1.2446,0.5327,1.0167,0.5153,0.6589,0.9627,1.1323,0.5636
ENSG00000010671,0.4301,0.177,0.3552,0.1272,0.3067,0.2178,0.3312,0.8919,0.1143,0.4701,0.1669,0.5136,0.2734,0.3128
ENSG00000010704,0.4734,0.7077,0.4822,0.9351,0.6121,0.515,0.3957,0.882,0.4187,0.6688,0.9379,0.8749,0.8208,0.8552
ENSG00000010803,0.6634,0.5408,0.6598,0.4219,0.6119,0.5858,0.4958,0.4579,0.5743,0.5476,0.3016,0.4949,0.4552,0.5791
ENSG00000010810,9.5212,8.2488,18.0786,7.0231,7.9623,11.1085,10.7344,9.5261,7.819,10.7836,9.2766,8.0561,9.925,8.7741
ENSG00000010818,0.8646,1.5016,3.2387,1.5335,1.5993,3.673,1.6047,1.5387,2.4141,1.0498,0.8338,1.6741,1.0123,1.7121
ENSG00000010932,0.0149,0.0131,0.0172,0.1466,0.0128,0.0222,0.0062,0.0174,0.0104,0.0176,0.013,0.0261,0.0218,0.0231
ENSG00000011007,1.7225,1.761,4.236,3.11,1.8845,4.6748,2.6243,2.1325,1.9877,1.8211,2.5237,1.9996,2.6949,2.7075
ENSG00000011009,1.6268,0.5803,0.4783,1.1164,0.758,0.4473,1.1821,0.6406,1.2146,0.6993,0.634,0.6803,0.9861,0.5613
ENSG00000011021,1.3342,2.8958,3.2268,1.6813,1.9241,3.6992,2.1399,2.4244,2.4661,2.1224,1.938,2.0932,2.6891,2.8423
ENSG00000011028,1.8146,0.3828,1.4266,0.441,0.8478,0.6909,1.5286,0.6779,0.4885,0.4138,0.2691,1.0035,0.4047,0.6551
ENSG00000011052,0.0033,0.0004,0.013,0.001,0.0003,0.0005,0.0049,0.0003,0.0003,0.0067,0.0034,0.0004,0.0075,0.0004
ENSG00000011083,0.0236,0.3179,0.0057,0.0105,0.3261,0.0672,0.05,0.0926,1.2964,0.0262,0.0033,0.1001,0.0066,0.0198
ENSG00000011105,0.1729,0.1718,0.2405,1.3996,0.1807,0.1572,0.59,0.1712,0.3731,0.1342,0.1484,0.308,0.2257,0.0498
ENSG00000011114,1.5435,2.1097,2.7366,2.7848,1.8926,3.2182,2.0117,2.2576,1.5972,2.066,2.2076,2.4054,2.2841,3.5577
ENSG00000011132,1.0507,1.2442,2.1473,1.8145,1.1065,2.2387,0.914,1.5486,1.0327,1.5262,1.7451,1.3644,1.4498,2.1077
ENSG00000011143,0.566,0.3477,0.3197,0.2554,0.5308,0.4594,0.3576,0.4919,0.3751,0.4615,0.4873,0.5425,0.5658,0.6121
ENSG00000011198,3.1012,2.6198,4.6246,2.7076,3.5343,4.3669,1.8796,4.2263,1.9957,3.3599,6.1245,3.8401,5.0411,4.4873
ENSG00000011201,1.1404,1.0124,2.0619,0.4233,0.7037,0.8244,2.6847,0.9633,0.8143,1.171,0.2787,1.3303,0.797,0.4399
ENSG00000011243,2.2369,2.6197,2.9289,3.1291,2.3394,2.838,4.5453,3.2277,3.6532,3.131,3.44,3.0814,4.4631,4.6426
ENSG00000011258,1.2193,1.9487,1.7932,1.3874,1.811,2.5108,1.1857,2.09,1.756,1.6311,2.1204,1.8177,1.8802,3.006
ENSG00000011260,1.0617,0.9843,1.5069,0.9193,1.1106,1.0902,0.7513,1.007,0.7868,1.0008,1.0677,0.9568,1.2888,0.643
ENSG00000011275,2.7831,2.9583,3.7893,3.3119,2.9942,3.2945,4.0746,3.5829,3.2619,3.502,3.8477,2.8518,3.9856,5.0604
ENSG00000011295,4.0999,4.7398,4.6906,6.2825,4.649,4.2188,3.8054,4.2929,4.3264,5.1004,5.8266,3.9393,5.1933,4.6902
ENSG00000011304,1.7779,1.5411,3.1041,5.2892,1.6897,2.7744,4.1765,2.3537,2.1627,2.206,1.8205,2.192,3.2887,2.0852
ENSG00000011332,0.4234,1.0572,0.8448,0.5239,0.8188,1.079,0.5781,0.6442,1.9824,0.6288,0.5995,0.6552,0.8587,1.1386
ENSG00000011347,0.2528,6.0015,0.3364,0.7146,3.2413,1.4552,0.8348,1.4052,8.3031,0.1945,0.272,1.0635,0.2374,0.6859
ENSG00000011376,0.6399,0.4912,0.3814,0.5705,0.4927,0.6133,0.6169,0.4177,0.6644,0.468,0.5353,0.548,0.5778,0.5426
ENSG00000011405,3.5744,3.0407,3.9698,5.8223,3.5555,4.8971,5.2906,3.5735,2.9106,3.5686,3.4925,4.3611,3.8535,4.6562
ENSG00000011422,1.3135,0.556,4.3858,2.2645,0.9619,2.7308,1.3428,1.1976,0.5293,0.7659,0.8817,1.0355,0.9009,0.795
ENSG00000011426,11.238,20.9661,9.2946,8.957,20.6548,17.148,0.5644,26.9619,9.4028,19.5779,47.7553,23.6113,42.3765,10.4785
ENSG00000011451,0.7782,0.8054,0.7054,0.9967,0.712,0.5889,1.7804,0.7669,1.2612,0.7764,1.0137,0.8856,0.9883,0.6464
ENSG00000011454,2.8493,4.1564,3.5234,3.9433,3.4604,4.3738,3.3942,3.635,3.4795,3.4202,3.9297,4.048,3.6355,4.9906
ENSG00000011465,5.1191,0.9111,1.3054,3.7481,2.017,1.3647,12.3536,1.3477,1.8896,2.3519,1.4259,1.7594,2.8559,0.7163
ENSG00000011478,0.2634,0.5161,0.9093,0.9776,0.3408,0.6621,0.3382,0.4064,0.2495,0.5586,0.5314,0.466,0.4553,0.7801
ENSG00000011485,1.4388,1.1857,1.076,1.2537,1.2345,1.2917,2.6238,1.3971,1.72,1.2364,1.6238,1.1739,1.5972,1.426
ENSG00000011523,2.0645,3.0443,2.8587,2.1611,2.6516,3.2699,1.7349,2.8347,2.4782,3.0895,2.6434,3.2784,2.3437,3.8335
ENSG00000011566,2.3611,2.7934,6.9442,1.8683,3.0266,4.5181,2.9113,3.0417,2.7038,1.992,3.3268,2.4677,3.7124,2.362
ENSG00000011590,0.0487,0.0369,0.012,0.0105,0.0396,0.0005,0.0037,0.0272,0.0191,0.0248,0.0463,0.03,0.0556,0.0166
ENSG00000011600,2.9659,0.5602,2.2914,1.8453,1.6255,0.601,4.1037,7.814,0.8311,3.4265,1.651,2.4085,0.9937,0.2788
ENSG00000011638,0.1428,0.1858,0.1597,0.4093,0.1524,0.2062,0.3758,0.1379,0.1495,0.1073,0.1266,0.1799,0.1161,0.1397
ENSG00000011677,0.0335,0.3835,0.0381,0.0871,0.2443,0.1178,0.0484,0.1476,0.4201,0.0904,0.0359,0.0837,0.0328,0.0983
ENSG00000012048,1.9581,1.8206,2.9713,2.3558,1.9747,3.3003,1.2934,2.5399,1.2646,3.0587,2.6728,2.7794,2.3782,3.1914
ENSG00000012061,2.5473,2.4853,2.3617,2.3385,2.1888,2.503,2.4805,2.6171,2.4609,2.948,2.7688,2.3241,2.2629,2.262
ENSG00000012124,3.5256,6.5029,15.676,4.4454,6.1979,16.3959,0.2934,13.0205,4.1612,10.4728,15.6854,7.4176,15.1763,22.3998
ENSG00000012171,5.3674,7.8434,9.9719,1.944,5.1044,11.3054,2.1876,11.634,3.1621,16.826,14.8785,8.6864,8.7891,28.9932
ENSG00000012174,0.8095,0.9053,0.7349,0.6523,0.9398,0.871,0.4648,1.1146,0.7232,1.1317,1.3582,1.0131,0.8463,1.8134
ENSG00000012211,0.5344,0.552,0.9666,0.7257,0.5195,0.8238,0.5541,0.5606,0.3433,0.6087,0.596,0.6347,0.654,0.6968
ENSG00000012223,1.7744,0.0138,0.2488,0.089,0.1576,0.0005,0.0277,0.0265,0.9323,0.0202,0.0033,0.0175,2.1059,0.0004
ENSG00000012232,1.4535,2.1685,1.9343,2.8682,1.9207,2.7118,1.5652,1.8464,2.0639,2.0303,1.8572,2.2105,1.8889,2.3799
ENSG00000012504,0.0663,0.0933,0.1053,0.2322,0.0764,0.1974,0.0677,0.1069,0.0691,0.0973,0.1221,0.1008,0.1191,0.0984
ENSG00000012660,2.7722,2.6637,12.2167,4.8473,2.4667,14.0335,5.5964,4.1487,2.7373,5.4248,5.7576,2.4264,4.7845,5.8468
ENSG00000012779,0.1881,0.1092,0.2237,0.043,0.1475,0.0718,0.0922,0.4128,0.0634,0.2445,0.0811,0.2025,0.1317,0.1087
ENSG00000012817,0.1288,3.361,4.3749,1.5444,0.1254,4.3744,1.9098,0.1101,2.3154,4.2722,0.1144,3.0958,2.6029,0.1587
ENSG00000012822,2.7447,3.7689,3.7133,1.807,3.8775,3.6159,2.8821,4.3337,4.6081,4.2961,4.9509,3.2684,6.5507,2.6323
ENSG00000012963,0.8332,0.8877,0.7471,0.7612,0.8574,1.2025,0.9719,1.0573,0.9509,0.9495,1.2015,0.7967,1.022,0.7759
ENSG00000012983,9.7023,14.4071,20.353,8.8292,14.5155,23.6372,4.9749,21.6133,9.1335,20.4927,27.4055,17.1936,26.5415,22.2999
ENSG00000013016,0.3034,1.6878,0.2471,0.3236,0.8228,1.0356,0.7988,0.668,2.5733,0.5017,0.3209,0.4943,0.52,0.451
ENSG00000013275,1.5337,1.0694,0.8035,0.6711,1.0208,0.5532,0.9223,1.0233,0.757,1.5547,1.7531,0.7588,1.3678,0.7774
ENSG00000013288,2.455,2.4092,2.1336,2.029,2.5217,2.1698,1.5985,2.9942,1.9303,2.7981,3.4539,2.7877,2.5653,3.359
ENSG00000013293,1.7645,4.6826,3.0915,2.412,3.7739,4.2123,0.7104,5.1708,2.5043,4.0845,5.9305,4.4293,2.7808,10.2261
ENSG00000013297,16.0226,31.3344,21.7006,5.8092,23.7127,31.6812,2.3111,34.7026,7.6519,46.3827,64.0775,41.1832,31.9781,43.7102
ENSG00000013306,1.9827,1.5818,2.8754,2.7735,1.4839,2.7179,3.8084,2.2284,2.5992,2.2467,2.5735,2.3885,2.278,1.8365
ENSG00000013364,1.6447,1.5573,3.668,3.3268,1.3675,2.8625,1.9816,2.2194,1.2927,2.5417,1.8056,2.4164,1.876,3.6666
ENSG00000013374,3.2118,2.8903,3.1241,3.3579,3.2646,3.1592,3.5734,4.2028,2.3746,4.1617,4.1533,3.3299,4.1634,3.2338
ENSG00000013375,1.6479,1.7824,3.5636,1.8639,1.8136,3.0221,2.0696,2.1522,1.9843,2.0552,1.9091,1.8834,1.9001,2.3241
ENSG00000013392,0.6617,1.0132,0.6687,0.7015,0.7992,0.7484,0.8574,0.7042,1.1197,0.8097,0.4439,0.6374,0.5805,0.9749
ENSG00000013441,10.9661,9.678,72.1038,21.9966,11.9757,92.3556,24.1587,16.0724,13.9138,11.9145,18.0412,8.4891,27.1351,16.2318
ENSG00000013503,0.3811,0.5251,0.181,0.1521,0.5046,0.4685,0.2659,0.5214,0.3993,0.6079,0.5555,0.4653,0.601,0.4811
ENSG00000013523,1.6221,2.7759,1.3899,1.0816,1.7117,1.711,0.9498,3.1992,1.4958,2.7037,2.8894,2.3563,1.6119,3.7095
ENSG00000013561,1.0432,1.3446,0.9173,1.4897,1.274,1.1895,1.2098,1.0885,1.0836,1.099,1.1305,1.3828,1.0355,1.4936
ENSG00000013563,0.2379,0.1038,0.0851,0.2408,0.0988,0.081,0.0906,0.1293,0.0967,0.0734,0.0574,0.1671,0.0733,0.1613
ENSG00000013573,0.5321,0.9117,1.3987,1.7714,0.4576,1.2309,1.0587,0.9027,1.3454,1.372,0.8703,1.1464,2.4279,2.0014
ENSG00000013583,2.6349,2.4031,2.184,2.1688,1.6936,2.1954,2.4414,1.9362,1.1812,3.0523,3.9692,1.3027,2.2159,1.7886
ENSG00000013588,0.8299,1.2602,7.7369,2.3537,0.9921,2.362,0.9886,0.8679,1.0452,0.9557,0.9654,1.3841,0.9525,1.2172
ENSG00000013619,0.2192,0.47,0.7917,0.1659,0.2382,0.3391,0.7263,0.1367,0.4406,0.1846,0.1414,0.1642,0.0921,0.2578
ENSG00000013725,0.2877,0.4475,1.0531,0.8333,0.3773,0.9555,0.3609,0.4832,0.3404,0.3991,0.404,0.5653,0.3578,0.6023
ENSG00000013810,0.4171,0.4194,0.6267,0.863,0.4816,0.5751,0.414,0.5042,0.637,0.4505,0.5216,0.5373,0.4508,0.686
ENSG00000014123,5.6282,3.9927,3.3827,2.3983,5.2596,3.949,3.4207,6.6304,2.5127,8.4865,7.8212,4.6383,5.3368,8.9756
ENSG00000014138,0.9325,0.7431,1.1502,0.7205,1.0469,1.083,0.3303,1.367,0.4845,1.4089,2.0449,0.8228,1.2843,2.0434
ENSG00000014164,0.3024,0.3835,0.52,0.4831,0.4259,0.4554,0.6363,0.6333,0.6319,0.4727,0.5994,0.5018,0.6225,0.558
ENSG00000014216,1.8965,1.1615,1.4436,1.0351,1.1421,1.0113,2.2218,0.9015,1.7106,0.9561,0.6837,1.1743,1.0811,0.7831
ENSG00000014257,0.3901,0.2211,0.451,0.2421,0.2796,0.411,0.2849,0.1585,0.1414,0.1444,0.1656,0.1996,0.1917,0.2448
ENSG00000014641,8.9251,8.802,4.3441,1.9461,8.097,5.0509,4.1292,4.9863,6.0444,5.0833,6.7731,3.5144,4.1262,4.4467
ENSG00000014824,2.1677,2.3107,1.6716,2.203,2.4563,1.7231,1.6491,2.3693,1.8954,2.6134,2.9286,2.3874,2.0167,3.1566
ENSG00000014914,0.773,0.3239,2.1819,0.4448,0.6525,1.2833,0.5305,0.4632,0.5944,0.4071,0.5822,0.3049,0.7061,0.8567
ENSG00000014919,1.2535,1.3982,1.0881,1.1486,1.2037,0.9217,0.9763,1.3168,0.8427,1.5105,1.2875,1.5843,1.2657,1.9995
ENSG00000015133,1.1046,0.3019,0.6283,0.5958,0.4819,0.3147,0.9196,0.2074,0.406,0.1839,0.2448,0.5179,0.3145,0.1424
ENSG00000015153,2.6728,3.159,3.7421,3.6174,2.9569,3.8315,3.332,2.8258,2.9184,2.5214,3.1048,2.8369,3.0025,3.3142
ENSG00000015171,3.3543,3.5865,2.3843,5.0271,3.4416,3.3425,6.6028,3.4738,3.9087,3.0932,3.705,5.0472,2.9534,4.9574
ENSG00000015285,0.4082,0.2236,0.3326,0.1982,0.2781,0.109,0.5727,0.8037,0.2049,0.4163,0.2295,0.4476,0.3193,0.151
ENSG00000015413,0.1,0.0004,0.0005,0.1712,0.0197,0.0015,0.1592,0.0056,0.0117,0.001,0.0004,0.0058,0.0038,0.0012
