gene,GSM2677508,GSM2677509,GSM2677510,GSM2677511,GSM2677512,GSM2677513,GSM2677514,GSM2677515,GSM2677516,GSM2677517
ENSG00000273819,0.0038,0.0009,0.0023,0.005,0.0014,0.0009,0.0022,0.0006,0.0039,0.0038
ENSG00000273820,1.3768,0.8093,0.5391,0.8682,0.9862,0.5973,0.6382,0.381,0.4689,1.7732
ENSG00000273841,0.7453,0.514,0.6595,0.9263,0.8064,0.5213,0.6502,0.7671,0.6625,1.1411
ENSG00000273849,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000273897,0.127,0.0414,0.1787,0.084,0.1127,0.0009,0.0212,0.0006,0.158,0.0012
ENSG00000273899,1.0716,1.1196,0.7506,0.736,0.9311,1.137,0.9348,0.9975,0.9558,0.8623
ENSG00000273907,0.0031,0.0043,0.0004,0.002,0.0061,0.006,0.0023,0.0017,0.0046,0.0093
ENSG00000273962,0.0062,0.0052,0.0079,0.0004,0.018,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000273963,0.0042,0.0123,0.0108,0.0087,0.0087,0.0107,0.0086,0.008,0.0122,0.0042
ENSG00000273983,0.0046,0.0164,0.0013,0.0052,0.0063,0.0069,0.0043,0.0028,0.0047,0.0015
ENSG00000273994,0.0005,0.0009,0.0013,0.0012,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000273999,0.0005,0.0117,0.0038,0.0032,0.0026,0.0009,0.0004,0.0006,0.0114,0.0005
ENSG00000274010,0.0117,0.0317,0.0031,0.0012,0.0087,0.0275,0.0098,0.0105,0.0057,0.0005
ENSG00000274049,0.9085,0.8945,1.0896,0.8592,0.8922,0.8678,0.9597,1.2325,1.1263,1.3781
ENSG00000274052,0.1621,0.1356,0.3544,0.2274,0.1249,0.1601,0.2561,0.3098,0.2219,0.3128
ENSG00000274070,0.3473,0.2591,0.225,0.2609,0.4312,0.344,0.4839,0.2275,0.2491,0.3308
ENSG00000274099,0.0005,0.0009,0.0004,0.0004,0.0008,0.0009,0.0004,0.0006,0.0005,0.0017
ENSG00000274102,0.0005,0.0009,0.001,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274114,0.213,0.3451,0.083,0.1215,0.2057,0.2992,0.13,0.1844,0.183,0.2959
ENSG00000274150,0.0005,0.0009,0.0004,0.0004,0.0012,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274162,0.0249,0.0026,0.0133,0.0192,0.0189,0.0066,0.009,0.0039,0.002,0.0076
ENSG00000274180,0.7954,0.8872,0.8523,0.6641,0.9112,0.787,0.6795,0.6725,0.9457,0.4678
ENSG00000274181,0.0005,0.0043,0.0005,0.0004,0.0004,0.002,0.0036,0.0017,0.0036,0.001
ENSG00000274183,0.0005,0.0009,0.0004,0.0059,0.0004,0.0009,0.0004,0.0006,0.0005,0.0071
ENSG00000274209,0.0095,0.0026,0.0153,0.0091,0.0104,0.0047,0.0184,0.0403,0.0182,0.0064
ENSG00000274211,1.1086,0.8224,2.2688,0.8611,1.978,2.3658,1.9851,1.3701,1.9244,0.9093
ENSG00000274226,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.315,0.0005,0.0005
ENSG00000274252,0.0103,0.0267,0.0093,0.0146,0.0053,0.0188,0.009,0.0133,0.0005,0.0126
ENSG00000274274,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0039,0.0005
ENSG00000274279,0.0005,0.0009,0.0004,0.0004,0.001,0.0009,0.0016,0.0006,0.0005,0.0005
ENSG00000274286,0.1318,0.3533,0.3816,0.2148,0.3049,0.7523,0.2398,0.195,0.4307,0.1485
ENSG00000274290,0.177,0.263,0.0845,0.0714,0.3726,0.1991,0.0788,0.1084,0.217,0.0724
ENSG00000274319,0.0005,0.0009,0.0004,0.0012,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274349,0.2429,0.1502,0.2738,0.2877,0.2447,0.1316,0.2775,0.2145,0.2215,0.2557
ENSG00000274355,0.0043,0.0009,0.0027,0.0039,0.0016,0.0074,0.0112,0.018,0.0005,0.0146
ENSG00000274369,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274374,0.0005,0.0009,0.0031,0.0044,0.0037,0.0047,0.0035,0.0028,0.0036,0.0025
ENSG00000274376,0.0415,0.011,0.0085,0.1035,0.0004,0.0107,0.0261,0.0023,0.0586,0.0587
ENSG00000274386,0.1211,0.2371,0.0732,0.0682,0.089,0.2172,0.0763,0.0914,0.1146,0.0893
ENSG00000274391,0.0087,0.0009,0.0004,0.0013,0.0013,0.0009,0.003,0.0043,0.0018,0.0026
ENSG00000274419,0.0005,0.0009,0.0004,0.0004,0.0317,0.0159,0.0004,0.0006,0.0005,0.0005
ENSG00000274423,0.0343,0.0383,0.2272,0.2221,0.1013,0.113,0.1814,0.2002,0.1836,0.1723
ENSG00000274443,0.0056,0.0094,0.0065,0.002,0.0012,0.0009,0.0035,0.0105,0.0026,0.0083
ENSG00000274455,0.0005,0.0009,0.0004,0.011,0.0037,0.0009,0.0045,0.0035,0.0005,0.0005
ENSG00000274467,0.0005,0.0009,0.0004,0.0004,0.0012,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274471,0.6453,0.8405,0.7327,0.7232,0.5292,0.9438,0.7901,0.8929,0.9328,0.8251
ENSG00000274487,0.1096,0.0396,0.2766,0.226,0.2517,0.1065,0.0955,0.0266,0.0869,0.075
ENSG00000274493,0.0005,0.0009,0.0009,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274512,2.4993,2.7005,2.8022,1.8147,1.4207,1.3647,1.1756,0.6995,0.7991,1.7938
ENSG00000274516,0.0523,0.0684,0.0259,0.0265,0.0612,0.1602,0.052,0.097,0.0667,0.1233
ENSG00000274523,1.5947,1.4871,1.6809,1.3087,1.6316,1.5681,1.5126,1.3409,1.6579,1.1722
ENSG00000274529,0.0005,0.0009,0.0022,0.0004,0.0045,0.0009,0.0044,0.0006,0.0032,0.0005
ENSG00000274553,0.0112,0.0009,0.0083,0.0004,0.0004,0.0009,0.0004,0.0057,0.0005,0.0005
ENSG00000274570,0.2997,0.4799,0.2694,0.2354,0.355,0.4866,0.2735,0.2879,0.3116,0.2066
ENSG00000274576,0.0015,0.0009,0.2988,0.0074,0.2322,0.0009,0.0004,0.0017,0.0005,0.0005
ENSG00000274583,0.0217,0.0395,0.0204,0.0187,0.0463,0.0583,0.0207,0.0708,0.011,0.0997
ENSG00000274588,0.5929,0.2147,0.1426,0.4141,0.1635,0.0614,0.1488,0.037,0.0743,0.7965
ENSG00000274599,0.0005,0.0009,0.0004,0.0004,0.0004,0.001,0.0004,0.0006,0.0005,0.0005
ENSG00000274600,0.018,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0203,0.0005
ENSG00000274602,1.2434,2.2267,0.93,3.7919,0.9851,2.0124,0.7984,1.7214,1.2946,1.349
ENSG00000274611,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0319,0.0005
ENSG00000274618,0.0005,0.0009,0.0031,0.0012,0.0004,0.0009,0.0004,0.0006,0.0005,0.0015
ENSG00000274641,0.0029,0.0009,0.016,0.0162,0.0024,0.0009,0.0004,0.0018,0.0127,0.0037
ENSG00000274658,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0036,0.0027,0.0005
ENSG00000274680,0.0005,0.0534,0.0004,0.0004,0.0004,0.0031,0.0026,0.0253,0.0039,0.0263
ENSG00000274736,0.0005,0.0145,0.0031,0.0051,0.0012,0.0038,0.0027,0.0006,0.001,0.002
ENSG00000274749,0.0005,0.0009,0.0004,0.0004,0.0012,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274750,0.0924,0.216,0.1054,0.0813,0.1798,0.3911,0.0959,0.1839,0.4234,0.2975
ENSG00000274752,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000274775,0.044,0.0508,0.0211,0.027,0.037,0.0521,0.0316,0.0283,0.0492,0.0315
ENSG00000274808,0.0849,0.0514,0.1243,0.0698,0.0628,0.0238,0.1074,0.0157,0.0199,0.0472
ENSG00000274810,0.1577,0.1314,0.2563,0.3072,0.1557,0.4691,0.6954,0.1734,0.5103,0.2695
ENSG00000274823,0.0015,0.0043,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0016,0.0005
ENSG00000274847,0.1309,0.0875,0.0379,0.0392,0.3136,0.3949,0.0004,0.1201,0.2207,0.0005
ENSG00000274928,0.0005,0.0026,0.0022,0.0036,0.0013,0.0009,0.0043,0.0017,0.0005,0.0025
ENSG00000274933,0.0009,0.0421,0.0004,0.0004,0.1792,0.0181,0.0145,0.0114,0.0544,0.0005
ENSG00000274973,0.0209,0.0009,0.0156,0.0115,0.0112,0.0009,0.0177,0.0006,0.0005,0.0005
ENSG00000274997,0.0025,0.0009,0.0065,0.0013,0.0044,0.0066,0.0004,0.0006,0.0005,0.0017
ENSG00000275004,0.5563,0.3342,0.2487,0.3884,0.4851,0.2704,0.4118,0.3127,0.2878,0.6453
ENSG00000275011,0.0005,0.0009,0.0004,0.002,0.0004,0.0066,0.002,0.0039,0.0005,0.0015
ENSG00000275023,5.4492,6.2543,7.0223,5.3302,5.7293,7.0492,5.8209,5.8246,6.7982,4.2285
ENSG00000275026,0.0317,0.0284,0.0387,0.0388,0.0288,0.0242,0.0334,0.0369,0.0099,0.0542
ENSG00000275029,0.0149,0.0377,0.0094,0.0072,0.0104,0.0281,0.0092,0.0152,0.0164,0.0079
ENSG00000275034,0.0005,0.0052,0.0004,0.0004,0.0059,0.0009,0.0051,0.0006,0.0005,0.0005
ENSG00000275048,0.0005,0.0009,0.0149,0.0004,0.0004,0.0009,0.0004,0.0006,0.0088,0.0005
ENSG00000275052,3.9474,3.9642,5.8579,3.8348,4.3751,4.1384,4.2545,3.6625,2.8971,4.202
ENSG00000275060,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0012,0.0006,0.0005,0.0005
ENSG00000275061,0.0005,0.0009,0.0004,0.0012,0.0021,0.0009,0.0004,0.004,0.0005,0.0005
ENSG00000275064,0.0063,0.0036,0.0004,0.0071,0.0524,0.0009,0.0039,0.0057,0.0139,0.0047
ENSG00000275066,3.1222,2.7323,2.7049,2.8425,3.1868,3.4448,3.4448,3.3355,3.1617,2.9957
ENSG00000275074,0.1888,0.1463,0.1531,0.3279,0.255,0.1652,0.2304,0.2579,0.2644,0.3524
ENSG00000275111,0.3311,0.378,0.2699,0.2253,0.3027,0.4248,0.2644,0.2883,0.2782,0.1805
ENSG00000275113,0.0005,0.0009,0.0058,0.0019,0.0004,0.0009,0.0004,0.0006,0.0005,0.0012
ENSG00000275126,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0016,0.0005
ENSG00000275131,2.2265,1.8274,12.5953,3.8873,3.8271,2.5631,6.6676,2.6571,4.0543,2.298
ENSG00000275140,0.0005,0.0009,0.0005,0.0004,0.0004,0.001,0.0004,0.0006,0.0006,0.0005
ENSG00000275144,0.0063,0.0174,0.0004,0.0019,0.0036,0.0009,0.0004,0.0006,0.0005,0.0022
ENSG00000275152,0.1462,0.2213,0.1593,0.1085,0.103,0.1746,0.0844,0.1198,0.1254,0.0916
ENSG00000275158,0.0005,0.0009,0.0009,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000275170,0.0005,0.0009,0.0004,0.0012,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000275183,0.0005,0.0009,0.0034,0.0004,0.0028,0.0011,0.0137,0.0035,0.0008,0.0376
ENSG00000275221,0.0172,0.0009,0.0425,0.0163,0.0075,0.0069,0.0146,0.013,0.0031,0.01
ENSG00000275256,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0025
ENSG00000275302,0.0222,0.0684,0.0514,0.0974,0.0655,0.0393,0.0004,0.0984,0.0542,0.0142
ENSG00000275325,0.0269,0.008,0.0189,0.0311,0.0315,0.0431,0.0371,0.0107,0.0139,0.0268
ENSG00000275328,0.0117,0.0077,0.0039,0.0036,0.0046,0.0161,0.0106,0.0083,0.0057,0.0064
ENSG00000275340,0.0733,0.097,0.0571,0.0496,0.0524,0.0675,0.0481,0.0474,0.0439,0.0587
ENSG00000275342,0.3598,0.3311,0.4183,0.3999,0.3407,0.3162,0.4039,0.3993,0.3434,0.2946
ENSG00000275356,0.0005,0.0009,0.0004,0.0012,0.0004,0.0009,0.0027,0.0017,0.0026,0.0005
ENSG00000275379,0.0005,0.0026,0.0013,0.0012,0.0037,0.0009,0.002,0.0017,0.0005,0.0015
ENSG00000275385,0.0005,0.0009,0.0009,0.0009,0.0004,0.0009,0.0007,0.0006,0.0005,0.0005
ENSG00000275395,3.4335,1.6913,8.02,13.9267,4.4733,2.1473,1.7327,0.8111,5.8065,0.4182
ENSG00000275410,0.0117,0.0094,0.0058,0.0138,0.008,0.0104,0.011,0.0066,0.0172,0.0294
ENSG00000275475,0.0005,0.0009,0.0004,0.0004,0.005,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000275489,0.002,0.0026,0.0017,0.0016,0.0012,0.0028,0.0027,0.0011,0.0005,0.0034
ENSG00000275506,0.0025,0.0111,0.0039,0.0028,0.0087,0.0066,0.0067,0.0006,0.0026,0.0025
ENSG00000275520,0.0036,0.006,0.0091,0.003,0.0004,0.0085,0.0004,0.0083,0.0078,0.0008
ENSG00000275553,0.0005,0.0009,0.0004,0.0061,0.0059,0.0079,0.0049,0.0006,0.0005,0.0042
ENSG00000275562,0.0005,0.0077,0.0118,0.0051,0.0046,0.0142,0.0035,0.005,0.0078,0.0064
ENSG00000275572,0.0036,0.0094,0.0144,0.0162,0.0129,0.0142,0.0224,0.0348,0.0192,0.0191
ENSG00000275585,0.0073,0.0058,0.0129,0.0281,0.0275,0.0104,0.0141,0.0081,0.0151,0.005
ENSG00000275591,0.0571,0.0987,0.0311,0.0389,0.0571,0.128,0.04,0.0458,0.0506,0.0486
ENSG00000275597,0.0028,0.0009,0.0004,0.0004,0.0033,0.0055,0.0022,0.0006,0.0016,0.0038
ENSG00000275610,0.0005,0.0009,0.0004,0.0004,0.0004,0.001,0.0004,0.0006,0.0005,0.0005
ENSG00000275688,0.0005,0.0085,0.0004,0.0024,0.0004,0.0009,0.0026,0.0006,0.0005,0.0059
ENSG00000275691,0.0005,0.0026,0.0004,0.0004,0.0021,0.0009,0.0004,0.0006,0.0005,0.0015
ENSG00000275695,0.0005,0.0009,0.0071,0.0087,0.0088,0.0126,0.0107,0.0083,0.0098,0.0188
ENSG00000275700,1.5538,1.7879,2.3622,1.56,1.7879,2.8964,2.4624,2.3179,1.6889,1.6264
ENSG00000275713,0.0025,0.0967,0.1138,0.2298,0.0919,0.0595,0.0255,0.0613,0.0774,0.0074
ENSG00000275714,0.0005,0.0009,0.0039,0.0036,0.0012,0.0009,0.0004,0.0006,0.0026,0.0005
ENSG00000275718,0.0066,0.0213,0.0031,0.0049,0.0084,0.0137,0.0045,0.0067,0.0058,0.0065
ENSG00000275722,0.001,0.0026,0.0004,0.0012,0.0004,0.0009,0.0012,0.0006,0.0036,0.0015
ENSG00000275743,0.0005,0.0009,0.0004,0.0004,0.0021,0.0009,0.0004,0.0011,0.0005,0.0005
ENSG00000275747,0.0229,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000275768,0.0005,0.0009,0.0004,0.0004,0.0004,0.0047,0.0004,0.0006,0.0005,0.0005
ENSG00000275774,0.0005,0.0014,0.0004,0.0006,0.0004,0.0009,0.0004,0.0006,0.0005,0.0007
ENSG00000275791,0.0005,0.0009,0.0022,0.0004,0.0004,0.0009,0.0004,0.0083,0.0005,0.0005
ENSG00000275793,0.0686,0.0666,0.0164,0.112,0.103,0.0817,0.0317,0.0428,0.0007,0.0893
ENSG00000275811,0.0321,0.0334,0.0074,0.0091,0.0171,0.0217,0.0075,0.0149,0.0213,0.0093
ENSG00000275832,3.1865,5.2977,2.3184,3.4428,3.0395,12.4521,7.0982,8.222,12.3698,7.8026
ENSG00000275835,0.4483,0.5262,0.779,0.9287,0.7197,0.7031,1.0322,0.8996,0.789,1.1533
ENSG00000275882,0.0767,0.0682,0.2566,0.1925,0.1055,0.1624,0.2005,0.284,0.1641,0.1917
ENSG00000275896,0.0005,0.0009,0.0014,0.0004,0.0012,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000275940,0.0076,0.0111,0.0057,0.0059,0.0037,0.0085,0.0075,0.005,0.0026,0.0054
ENSG00000275945,0.0005,0.0045,0.0022,0.0004,0.0004,0.0009,0.0004,0.0006,0.0025,0.0005
ENSG00000275954,0.0028,0.0009,0.0041,0.0023,0.0066,0.0009,0.0004,0.0039,0.0052,0.0005
ENSG00000275969,0.0012,0.0009,0.0004,0.0016,0.0004,0.0009,0.002,0.0006,0.0005,0.0035
ENSG00000275989,0.0005,0.0009,0.0004,0.0004,0.0004,0.0028,0.0004,0.0006,0.0016,0.0005
ENSG00000276023,0.8267,0.6158,1.3451,0.6063,0.8141,0.4044,0.7541,0.4636,0.6382,0.3945
ENSG00000276040,0.0281,0.0509,0.0138,0.0295,0.0278,0.0645,0.0304,0.0372,0.0268,0.0241
ENSG00000276043,0.4343,0.5713,0.2889,0.4386,0.3434,0.8907,0.4454,0.3726,0.4712,0.2215
ENSG00000276045,0.4592,0.6132,0.4161,0.4222,0.716,1.0155,0.3864,0.5214,0.6768,0.2694
ENSG00000276046,0.0005,0.0009,0.0004,0.0004,0.0004,0.0015,0.0004,0.0006,0.0005,0.0005
ENSG00000276058,0.0178,0.0111,0.0057,0.0059,0.0096,0.0104,0.0059,0.0127,0.0047,0.0064
ENSG00000276067,0.0155,0.0276,0.0057,0.0028,0.0106,0.0067,0.0044,0.0106,0.0102,0.0065
ENSG00000276070,0.0005,0.0026,0.0019,0.0232,0.0017,0.0032,0.0054,0.0056,0.001,0.0043
ENSG00000276085,0.0009,0.0111,0.0101,0.0004,0.0092,0.0039,0.0064,0.0006,0.0005,0.0005
ENSG00000276119,0.0005,0.0009,0.0004,0.0076,0.0004,0.0009,0.0041,0.0006,0.0055,0.0116
ENSG00000276141,0.7423,1.086,0.7487,0.7844,0.8124,0.9491,0.7838,0.6462,0.6876,0.6071
ENSG00000276160,0.006,0.0009,0.0075,0.0004,0.0004,0.0211,0.002,0.0006,0.0116,0.0005
ENSG00000276164,0.0005,0.0009,0.0004,0.0004,0.0004,0.001,0.0004,0.0006,0.0005,0.0005
ENSG00000276180,0.0626,0.0813,0.0815,0.0532,0.1476,0.0765,0.0302,0.0724,0.0949,0.0279
ENSG00000276203,0.2404,0.2293,0.0889,0.1078,0.1734,0.0667,0.0463,0.1135,0.0961,0.1333
ENSG00000276231,0.0941,0.0847,0.1452,0.3374,0.2459,0.1916,0.1362,0.1751,0.1418,0.0838
ENSG00000276234,0.8156,0.4333,0.4488,0.7322,0.7511,1.2056,0.8261,0.9622,0.558,0.954
ENSG00000276240,0.0248,0.0237,0.0217,0.0197,0.0208,0.0379,0.0191,0.0208,0.0192,0.0225
ENSG00000276290,0.0019,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000276291,0.7505,1.4819,0.4973,0.5512,0.6381,1.5702,0.5575,1.0137,0.7297,0.7855
ENSG00000276293,4.4492,3.3918,3.0243,3.9032,4.3454,3.9917,4.0346,4.0098,3.485,5.0442
ENSG00000276368,0.0046,0.0009,0.0036,0.0004,0.0004,0.0009,0.0005,0.0006,0.0005,0.0005
ENSG00000276380,0.0049,0.0064,0.058,0.0029,0.0077,0.0051,0.0038,0.0053,0.0071,0.0015
ENSG00000276386,0.0408,0.025,0.0773,0.0414,0.0197,0.0009,0.0268,0.0099,0.0044,0.0186
ENSG00000276405,0.0005,0.0009,0.0004,0.0004,0.0012,0.0009,0.0004,0.0017,0.0005,0.0005
ENSG00000276409,0.0502,0.2891,0.0301,0.0312,0.0121,0.0406,0.0084,0.0724,0.0047,0.0093
ENSG00000276410,0.0015,0.0009,0.0014,0.0051,0.0013,0.0066,0.0027,0.0006,0.0036,0.0015
ENSG00000276430,0.0005,0.0009,0.0004,0.0004,0.0014,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000276457,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000276531,0.0015,0.0009,0.0004,0.0004,0.0021,0.0028,0.0004,0.0017,0.0005,0.0005
ENSG00000276545,0.0555,0.0505,0.0484,0.0249,0.0379,0.0198,0.0444,0.0249,0.041,0.023
ENSG00000276547,0.5319,0.4566,1.0638,0.7722,0.5311,0.2895,1.4116,0.4522,0.733,0.9159
ENSG00000276550,12.4566,44.8937,27.309,9.506,23.3243,1.8585,1.0421,18.9933,24.2783,13.3003
ENSG00000276557,0.0005,0.0009,0.0009,0.0012,0.0008,0.0009,0.0004,0.0017,0.001,0.0005
ENSG00000276566,0.16,0.0009,0.1054,0.0152,0.5963,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000276576,0.0082,0.0079,0.0101,0.0107,0.0048,0.0049,0.0071,0.0148,0.0037,0.011
ENSG00000276581,0.0012,0.0009,0.0004,0.0004,0.0004,0.0009,0.002,0.0006,0.0005,0.0005
ENSG00000276592,0.0071,0.0009,0.011,0.0004,0.0245,0.0354,0.0262,0.0006,0.0119,0.0067
ENSG00000276597,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0016,0.0005
ENSG00000276600,0.0768,0.1429,0.2142,0.1032,0.1319,0.0972,0.2493,0.9362,0.5045,0.3867
ENSG00000276644,0.2896,0.3704,0.1086,0.2433,0.1827,0.3185,0.1646,0.3156,0.1792,0.5364
ENSG00000276674,0.0009,0.0009,0.0027,0.0004,0.0016,0.0009,0.0004,0.0016,0.0005,0.0005
ENSG00000276703,0.0005,0.0026,0.0004,0.0004,0.0004,0.0047,0.0004,0.0006,0.0005,0.0005
ENSG00000276710,0.414,0.6242,0.4724,0.2536,0.0504,0.1021,0.1591,0.0464,0.2875,0.4185
ENSG00000276715,0.0026,0.0145,0.0022,0.0069,0.0038,0.0029,0.0036,0.0062,0.0047,0.0025
ENSG00000276717,0.0005,0.0009,0.0013,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000276775,0.0108,0.0035,0.1027,0.0736,0.112,0.0009,0.0126,0.0006,0.0005,0.0005
ENSG00000276819,0.0005,0.0009,0.0017,0.0004,0.0004,0.0009,0.0008,0.0028,0.0005,0.0005
ENSG00000276832,0.0113,0.0104,0.0083,0.0114,0.0172,0.0009,0.0043,0.0091,0.0192,0.0039
ENSG00000276840,0.0005,0.0009,0.0794,0.0264,0.0149,0.0125,0.1154,0.0006,0.0717,0.0943
ENSG00000276894,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0023,0.0006,0.0005,0.0005
ENSG00000276903,0.0005,0.0009,0.0043,0.0013,0.003,0.0009,0.0004,0.0018,0.003,0.0015
ENSG00000276904,0.0005,0.0009,0.0004,0.0004,0.0004,0.0015,0.0004,0.0006,0.0005,0.0005
ENSG00000276950,0.0431,0.0918,0.0092,0.0078,0.0074,0.0687,0.013,0.027,0.0293,0.0107
ENSG00000276953,0.0005,0.0034,0.0004,0.0008,0.0004,0.0019,0.0004,0.0006,0.0016,0.001
ENSG00000276964,0.0005,0.0009,0.0004,0.0004,0.0004,0.001,0.0004,0.0006,0.0005,0.0005
ENSG00000276966,0.0901,0.1976,0.099,0.0755,0.1535,0.1463,0.0758,0.121,0.1543,0.0613
ENSG00000276975,1.6192,1.7796,2.3528,1.5919,1.3505,3.3425,3.2721,1.789,1.5468,1.3744
ENSG00000277043,0.0015,0.0026,0.0022,0.0036,0.0004,0.0028,0.002,0.0017,0.0026,0.0005
ENSG00000277053,6.3549,6.6079,4.5756,4.7672,5.1805,10.8172,7.0337,6.1174,6.0333,7.1888
ENSG00000277072,1.2943,2.3814,0.923,1.0118,1.1426,2.4235,1.3267,1.9457,1.6858,1.6648
ENSG00000277075,0.0097,0.0539,0.0842,0.0803,0.0362,0.0519,0.0546,0.111,0.1283,0.0358
ENSG00000277112,0.0544,0.0908,0.0056,0.037,0.0221,0.0323,0.0081,0.0365,0.0241,0.0232
ENSG00000277147,2.1131,1.6893,2.1506,1.8066,1.7958,1.5595,1.37,1.4674,1.956,1.858
ENSG00000277149,0.4312,0.2726,0.1597,0.2413,0.1397,0.3986,0.143,0.2143,0.3785,0.1422
ENSG00000277150,0.0316,0.176,0.0855,0.0342,0.0347,0.3244,0.0377,0.2985,0.326,0.1405
ENSG00000277156,0.0005,0.0009,0.0014,0.0066,0.0004,0.0009,0.0028,0.0006,0.0029,0.0057
ENSG00000277157,0.0127,0.0197,0.0144,0.0028,0.0429,0.0009,0.002,0.0072,0.0109,0.0015
ENSG00000277161,0.0751,0.0764,0.051,0.0913,0.0866,0.0983,0.1116,0.1151,0.0691,0.1186
ENSG00000277172,0.0015,0.0009,0.0017,0.0004,0.0004,0.0009,0.0004,0.0021,0.0005,0.0043
ENSG00000277213,0.0005,0.0009,0.0004,0.0004,0.0004,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000277224,0.0046,0.0282,0.0588,0.0827,0.0229,0.0179,0.0302,0.0426,0.1232,0.025
ENSG00000277253,0.0106,0.0009,0.0004,0.0004,0.0004,0.0009,0.0022,0.0006,0.0012,0.0071
ENSG00000277258,0.9175,0.6189,0.3884,0.4018,0.5278,0.9276,0.4183,0.5816,0.3992,0.8768
ENSG00000277274,0.0005,0.0009,0.0004,0.0004,0.0004,0.001,0.0004,0.0006,0.0005,0.0005
ENSG00000277282,0.0005,0.0009,0.0004,0.0004,0.0098,0.0009,0.0004,0.0006,0.0005,0.0005
ENSG00000277288,0.0524,0.0402,0.0659,0.1048,0.0811,0.016,0.0758,0.0447,0.1429,0.1475
ENSG00000277297,0.0209,0.0265,0.0127,0.0099,0.0154,0.0217,0.0166,0.016,0.0197,0.022
ENSG00000277322,0.0168,0.0396,0.0004,0.0004,0.0004,0.0137,0.0004,0.0006,0.0005,0.0005
ENSG00000277327,0.0067,0.0026,0.0067,0.0028,0.0021,0.0067,0.0036,0.005,0.0048,0.0124
ENSG00000277349,0.0063,0.0009,0.0022,0.0071,0.0043,0.0009,0.002,0.0006,0.0005,0.0005
ENSG00000277363,0.9992,2.3522,0.3127,1.1777,1.1306,6.3027,3.1166,5.1371,4.5527,2.606
ENSG00000277399,0.0283,0.0879,0.0082,0.2679,0.1275,0.0464,0.007,0.0055,0.0036,0.0409
ENSG00000277406,0.1353,0.0935,0.3976,0.254,0.2054,0.1215,0.2016,0.1894,0.2096,0.1302
ENSG00000277443,11.2988,8.2541,13.6417,17.5144,13.3872,10.1818,17.5952,14.5686,11.5664,18.8901
ENSG00000277462,0.1152,0.0945,0.0968,0.1829,0.1155,0.1592,0.1249,0.0842,0.1241,0.1355
ENSG00000277481,0.0174,0.0079,0.0247,0.0102,0.0168,0.032,0.0191,0.004,0.0198,0.0126
ENSG00000277494,0.2946,3.3285,0.1042,0.9908,0.7018,7.6597,1.7959,8.2655,2.7031,3.8541
ENSG00000277508,0.0005,0.0163,0.0004,0.0004,0.0004,0.0123,0.0004,0.0028,0.0005,0.0113
ENSG00000277529,0.0005,0.0009,0.0004,0.001,0.0013,0.0009,0.0004,0.0006,0.0005,0.0005
